IMPAQ_ID,DBA Name,Address Line 1,Address Line 2,City,State,Zip,Latitude,Longitude,Full Address,matchsource,est_id,found_pic,Manual Result,name_update,addr_update,lat_update,lon_update,biz_status,DBA Name_update,Full Address_update,Latitude_update,Longitude_update,Coordinates,On Tribe Land,Assoc Tribe,Assoc Res
1517,FAMILY DOLLAR 7229,2020 S RUTH ST,,MISSION,SD,57555,43.30493,-100.6475,"2020 S RUTH ST  MISSION, SD 57555",Original,1517,,,Correct,Correct,Correct,Correct,Active,FAMILY DOLLAR 7229,"2020 S RUTH ST  MISSION, SD 57555",43.30493,-100.6475,POINT (-100.6475 43.30493),Yes,Rosebud,Rosebud Indian Reservation
1518,SHELBY'S,207 SD HWY 246,,FORT THOMPSON,SD,57339,44.04577000000001,-99.40411,"207 SD HWY 246  FORT THOMPSON, SD 57339",Original,1518,,,Correct,"302 Sd Highway 249, Fort Thompson, SD 57339, USA",44.0711067,-99.4334149,Active,SHELBY'S,"302 Sd Highway 249, Fort Thompson, SD 57339, USA",44.0711067,-99.4334149,POINT (-99.4334149 44.0711067),Yes,Crow Creek,Crow Creek Reservation
1519,FUEL MAX,2216 EAST STATE HIGHWAY 10,,SISSETON,SD,57262,45.6601,-97.02355,"2216 EAST STATE HIGHWAY 10  SISSETON, SD 57262",Original,1519,,,Correct,"2216 SD-10, Sisseton, SD 57262, USA",45.6598784,-97.01994570000001,Active,FUEL MAX,"2216 SD-10, Sisseton, SD 57262, USA",45.6598784,-97.0199457,POINT (-97.01994569999999 45.6598784),Yes,Lake Traverse,Lake Traverse Reservation
1520,WANBLEE MART,22285 S DAKOTA HWY 44,,WANBLEE,SD,57577,43.5487,-101.7218,"22285 S DAKOTA HWY 44  WANBLEE, SD 57577",Original,1520,,,Correct,Correct,Correct,Correct,Active,WANBLEE MART,"22285 S DAKOTA HWY 44  WANBLEE, SD 57577",43.5487,-101.7218,POINT (-101.7218 43.5487),Yes,Pine Ridge,Pine Ridge Reservation
1521,WAGNER FOOD & FUEL,29249 HWY 46,,WAGNER,SD,57380,43.08167,-98.29311,"29249 HWY 46  WAGNER, SD 57380",Original,1521,,,Correct,"71 S Main St, Wagner, SD 57380, USA",43.081252299999996,-98.2938802,Active,WAGNER FOOD & FUEL,"71 S Main St, Wagner, SD 57380, USA",43.0812523,-98.2938802,POINT (-98.2938802 43.0812523),Yes,Yankton,Yankton Reservation
1522,K&K CONVENIENCE,309 E HICKORY ST,,SISSETON,SD,57262,45.66030014,-97.04136195,"309 E HICKORY ST  SISSETON, SD 57262",Original,1522,1.0,yes,Correct,"309 W 119th St, Sisseton, SD 57262, USA",45.6604463,-97.0465539,Active,K&K CONVENIENCE,"309 W 119th St, Sisseton, SD 57262, USA",45.6604463,-97.0465539,POINT (-97.04655390000001 45.6604463),Yes,Lake Traverse,Lake Traverse Reservation
1523,TURTLE CREEK CROSSING SUPERMARKET,311 HIGHWAY 18 WEST,,MISSION,SD,57555,43.30579,-100.6615,"311 HIGHWAY 18 WEST  MISSION, SD 57555",Original,1523,1.0,no,TURTLE CREEK CROSSING SUPER FOODS,Correct,Correct,Correct,Active,TURTLE CREEK CROSSING SUPER FOODS,"311 HIGHWAY 18 WEST  MISSION, SD 57555",43.30579,-100.6615,POINT (-100.6615 43.30579),Yes,Rosebud,Rosebud Indian Reservation
1524,KWO TRADING POST,32627 MEDICINE BULL MEMORIAL HWY,,LOWER BRULE,SD,57548,44.07432,-99.64185,"32627 MEDICINE BULL MEMORIAL HWY  LOWER BRULE, SD 57548",Original,1524,,,Correct,"BIA Rd 17, Lower Brule, SD 57548, USA",44.074321000000005,-99.64184399999999,Active,KWO TRADING POST,"BIA Rd 17, Lower Brule, SD 57548, USA",44.07432100000001,-99.641844,POINT (-99.64184400000001 44.07432100000001),Yes,Lower Brule,Lower Brule Reservation
1525,SIOUX BOYS,32908 IRON NATION RD,,LOWER BRULE,SD,57548,44.10802563,-99.72378716,"32908 IRON NATION RD  LOWER BRULE, SD 57548",Original,1525,0.0,,Can't Validate,Can't Validate,Can't Validate,Can't Validate,Can't Validate,SIOUX BOYS,"32908 IRON NATION RD  LOWER BRULE, SD 57548",44.10802563,-99.72378716,POINT (-99.72378716 44.10802563),Yes,Lower Brule,Lower Brule Reservation
1526,Y S TRAVEL PLAZA,38541 SD HWY 18,,PICKSTOWN,SD,57367,43.06989,-98.53345999999999,"38541 SD HWY 18  PICKSTOWN, SD 57367",Original,1526,1.0,yes,Correct,Correct,Correct,Correct,Active,Y S TRAVEL PLAZA,"38541 SD HWY 18  PICKSTOWN, SD 57367",43.06989,-98.53345999999999,POINT (-98.53345999999999 43.06989),Yes,Yankton,Yankton Reservation
1527,BUCHES,401 WEST HWY 46,,WAGNER,SD,57380,43.0816014,-98.29765993,"401 WEST HWY 46  WAGNER, SD 57380",Original,1527,1.0,yes,BUCHE FOODS,"401 SD-46, Wagner, SD 57380, USA",43.08125719999999,-98.2989215,Active,BUCHE FOODS,"401 SD-46, Wagner, SD 57380, USA",43.08125719999999,-98.29892149999999,POINT (-98.29892149999999 43.08125719999999),Yes,Yankton,Yankton Reservation
1528,GUS STOP 4,413 W HWY 46,,WAGNER,SD,57380,43.08159909,-98.29799423,"413 W HWY 46  WAGNER, SD 57380",Original,1528,,,Correct,"413 SD-46, Wagner, SD 57380, USA",43.081334600000005,-98.29967,Active,GUS STOP 4,"413 SD-46, Wagner, SD 57380, USA",43.08133460000001,-98.29966999999999,POINT (-98.29966999999999 43.08133460000001),Yes,Yankton,Yankton Reservation
1529,FAMILY DOLLAR 7227,419 W HICKORY ST,,SISSETON,SD,57262,45.6601701,-97.05622901,"419 W HICKORY ST  SISSETON, SD 57262",Original,1529,,,Correct,"419 W 119th St, Sisseton, SD 57262, USA",45.660478499999996,-97.0569353,Active,FAMILY DOLLAR 7227,"419 W 119th St, Sisseton, SD 57262, USA",45.6604785,-97.0569353,POINT (-97.05693530000001 45.6604785),Yes,Lake Traverse,Lake Traverse Reservation
1530,DAKOTA CONNECTION,46102 SD HIGHWAY 10,,SISSETON,SD,57262,45.66001676,-96.97714119,"46102 SD HIGHWAY 10  SISSETON, SD 57262",Original,1530,0.0,,Correct,"46102 SD-10, Sisseton, SD 57262, USA",45.6611719,-96.97702890000001,Active,DAKOTA CONNECTION,"46102 SD-10, Sisseton, SD 57262, USA",45.6611719,-96.9770289,POINT (-96.97702889999999 45.6611719),Yes,Lake Traverse,Lake Traverse Reservation
1531,STILLSON'S SERVICE,5 1ST AVE. E.,,SISSETON,SD,57262,45.6601999,-97.04936983,"5 1ST AVE. E.  SISSETON, SD 57262",Original,1531,1.0,yes,Correct,Correct,Correct,Correct,Active,STILLSON'S SERVICE,"5 1ST AVE. E.  SISSETON, SD 57262",45.6601999,-97.04936983,POINT (-97.04936983 45.6601999),Yes,Lake Traverse,Lake Traverse Reservation
1532,BUCHE FOODS,520 2ND STREET,,SCOTLAND,SD,57059,43.15042126,-97.71879397,"520 2ND STREET  SCOTLAND, SD 57059",Original,1532,,,Correct,"401 SD-46, Wagner, SD 57380, USA",43.08125719999999,-98.2989215,Active,BUCHE FOODS,"401 SD-46, Wagner, SD 57380, USA",43.08125719999999,-98.29892149999999,POINT (-98.29892149999999 43.08125719999999),Yes,Yankton,Yankton Reservation
1533,PUMP  R  NIKS,521 SD HWY 50,,LAKE ANDES,SD,57356,43.15122,-98.52901999999999,"521 SD HWY 50  LAKE ANDES, SD 57356",Original,1533,,,PUMPR NIKS,"511 SD-50, Lake Andes, SD 57356, USA",43.15429339999999,-98.5419067,Active,PUMPR NIKS,"511 SD-50, Lake Andes, SD 57356, USA",43.15429339999999,-98.5419067,POINT (-98.5419067 43.15429339999999),Yes,Yankton,Yankton Reservation
1534,CASEYS GEN STORE,524 W HWY 46,,WAGNER,SD,57380,43.08178153,-98.29982666,"524 W HWY 46  WAGNER, SD 57380",Original,1534,,,Correct,"524 SD-46, Wagner, SD 57380, USA",43.082482399999996,-98.3023307,Active,CASEYS GEN STORE,"524 SD-46, Wagner, SD 57380, USA",43.0824824,-98.3023307,POINT (-98.3023307 43.0824824),Yes,Yankton,Yankton Reservation
1535,ROYAL RIVER CASINO,607 S VETERANS ST,,FLANDREAU,SD,57028,44.04361371,-96.60781594,"607 S VETERANS ST  FLANDREAU, SD 57028",Original,1535,0.0,,Correct,Correct,Correct,Correct,Active,ROYAL RIVER CASINO,"607 S VETERANS ST  FLANDREAU, SD 57028",44.04361371,-96.60781594,POINT (-96.60781593999999 44.04361371),Yes,Flandreau,Flandreau Reservation
1536,GUS STOP III,611 US HIGHWAY 281,,LAKE ANDES,SD,57356,43.14007,-98.40734,"611 US HIGHWAY 281  LAKE ANDES, SD 57356",Original,1536,,,Correct,"611 US-281, Lake Andes, SD 57356, USA",43.15358,-98.5413266,Active,GUS STOP III,"611 US-281, Lake Andes, SD 57356, USA",43.15358,-98.54132659999999,POINT (-98.54132659999999 43.15358),Yes,Yankton,Yankton Reservation
1537,GUS STOP,621 2ND STR,,MISSION,SD,57555,43.30565147,-100.6664307,"621 2ND STR  MISSION, SD 57555",Original,1537,1.0,maybe,Correct,"620 2nd St, Mission, SD 57555, USA",43.305044200000005,-100.6492371,Active,GUS STOP,"620 2nd St, Mission, SD 57555, USA",43.30504420000001,-100.6492371,POINT (-100.6492371 43.30504420000001),Yes,Rosebud,Rosebud Indian Reservation
1538,PROCIDA CONOCO,63 & HWY 12 MAIN STREET P O BOX 233,,MC LAUGHLIN,SD,57642,45.81554000000001,-100.8107,"63 & HWY 12 MAIN STREET P O BOX 233  MC LAUGHLIN, SD 57642",Original,1538,,,Can't Validate,Can't Validate,Can't Validate,Can't Validate,Can't Validate,PROCIDA CONOCO,"63 & HWY 12 MAIN STREET P O BOX 233  MC LAUGHLIN, SD 57642",45.81554000000001,-100.8107,POINT (-100.8107 45.81554000000001),Yes,Standing Rock,Standing Rock Reservation
1539,VALLEY PUMP N CASINO,800 E HWY 46,,WAGNER,SD,57380,43.08172616,-98.28574931,"800 E HWY 46  WAGNER, SD 57380",Original,1539,,,Correct,Correct,Correct,Correct,Active,VALLEY PUMP N CASINO,"800 E HWY 46  WAGNER, SD 57380",43.08172616,-98.28574931,POINT (-98.28574931 43.08172616),Yes,Yankton,Yankton Reservation
1540,FAMILY DOLLAR 7228,812 E HIGHWAY 46,,WAGNER,SD,57380,43.08172641,-98.28579403,"812 E HIGHWAY 46  WAGNER, SD 57380",Original,1540,,,Correct,"812 W SD-46, Wagner, SD 57380, USA",43.082148,-98.2763059,Active,FAMILY DOLLAR 7228,"812 W SD-46, Wagner, SD 57380, USA",43.082148,-98.2763059,POINT (-98.2763059 43.082148),Yes,Yankton,Yankton Reservation
1541,KYLE GROCERY,2061 BUREAU OF INDIAN AFFAIRS 2,PO BOX 249,KYLE,SD,57752,43.3736592,-102.2529647,"2061 BUREAU OF INDIAN AFFAIRS 2 PO BOX 249 KYLE, SD 57752",Google,1541,,,Correct,"2061 BIA 2, Kyle, SD 57752, USA",43.408991799999995,-102.20805949999999,Active,KYLE GROCERY,"2061 BIA 2, Kyle, SD 57752, USA",43.4089918,-102.2080595,POINT (-102.2080595 43.4089918),Yes,Pine Ridge,Pine Ridge Reservation
1542,SIOUX NATION,EAST HWY 18 (BEHIND TACO JOHNS),,PINE RIDGE,SD,57770,43.02557,-102.5552,"EAST HWY 18 (BEHIND TACO JOHNS)  PINE RIDGE, SD 57770",Original,1542,1.0,yes,Correct,Correct,Correct,Correct,Active,SIOUX NATION,"EAST HWY 18 (BEHIND TACO JOHNS)  PINE RIDGE, SD 57770",43.02557,-102.5552,POINT (-102.5552 43.02557),Yes,Pine Ridge,Pine Ridge Reservation
1543,YELLOWBIRD STATION,600 HWY 18,PO BOX 1580,PINE RIDGE,SD,57770,43.02563720000001,-102.5542766,"600 HWY 18 PO BOX 1580 PINE RIDGE, SD 57770",Google,1543,1.0,yes,Correct,Correct,Correct,Correct,Active,YELLOWBIRD STATION,"600 HWY 18 PO BOX 1580 PINE RIDGE, SD 57770",43.02563720000001,-102.5542766,POINT (-102.5542766 43.02563720000001),Yes,Pine Ridge,Pine Ridge Reservation
1544,COMMON CENTS GROC,INTERSECTION OF BIG FOOT TRAIL & BIA 2,PO BOX 83,PORCUPINE,SD,57772,43.3896368,-102.3696848,"INTERSECTION OF BIG FOOT TRAIL & BIA 2 PO BOX 83 PORCUPINE, SD 57772",Google,1544,1.0,yes,COMMON CENTS STORE,"2628 BIA 27, Porcupine, SD 57772, USA",43.38991499999999,-102.39922299999999,Active,COMMON CENTS STORE,"2628 BIA 27, Porcupine, SD 57772, USA",43.38991499999999,-102.399223,POINT (-102.399223 43.38991499999999),Yes,Pine Ridge,Pine Ridge Reservation
1545,MUDDY CREEK GROUP DBA,HWY 18,,PINE RIDGE,SD,57770,43.62845562,-102.9379517,"HWY 18  PINE RIDGE, SD 57770",Original,1545,,,Can't Validate,Can't Validate,Can't Validate,Can't Validate,Can't Validate,MUDDY CREEK GROUP DBA,"HWY 18  PINE RIDGE, SD 57770",43.62845562,-102.9379517,POINT (-102.9379517 43.62845562),Within 1 mile,Pine Ridge,Pine Ridge Reservation
1546,EAGLE STOP,HWY 212 & MAIN ST,,EAGLE BUTTE,SD,57625,45.0081,-101.2348,"HWY 212 & MAIN ST  EAGLE BUTTE, SD 57625",Original,1546,,,Correct,"US-212, Eagle Butte, SD 57625, USA",45.00835399999999,-101.234052,Active,EAGLE STOP,"US-212, Eagle Butte, SD 57625, USA",45.00835399999999,-101.234052,POINT (-101.234052 45.00835399999999),Yes,Cheyenne River,Cheyenne River Reservation
1547,CENEX 2,HWY 212 & N.70,,DUPREE,SD,57623,45.053275,-101.60665329999999,"HWY 212 & N.70  DUPREE, SD 57623",Google,1547,,,Correct,"170 US-212, Dupree, SD 57623, USA",45.053275,-101.60665329999999,Active,CENEX 2,"170 US-212, Dupree, SD 57623, USA",45.053275,-101.6066533,POINT (-101.6066533 45.053275),Yes,Cheyenne River,Cheyenne River Reservation
1548,BIG BATS,JCT HIGHWAY 18 & 407,,PINE RIDGE,SD,57770,43.025659999999995,-102.5564,"JCT HIGHWAY 18 & 407  PINE RIDGE, SD 57770",Original,1548,1.0,yes,BIG BATS 1 PINE RIDGE,"340767 SD-407, Pine Ridge, SD 57770, USA",43.0252303,-102.5568296,Active,BIG BATS 1 PINE RIDGE,"340767 SD-407, Pine Ridge, SD 57770, USA",43.0252303,-102.5568296,POINT (-102.5568296 43.0252303),Yes,Pine Ridge,Pine Ridge Reservation
1549,ANGELS,MAIN STREET HWY 2,,KYLE,SD,57752,43.424833,-102.175301,"MAIN STREET HWY 2  KYLE, SD 57752",Google,1549,,,Correct,"Highway 2, Kyle, SD 57752, USA",43.42245700000001,-102.1888637,Active,ANGELS,"Highway 2, Kyle, SD 57752, USA",43.42245700000001,-102.1888637,POINT (-102.1888637 43.42245700000001),Yes,Pine Ridge,Pine Ridge Reservation
1550,MNI MART,N WILLOW ST,PO BOX 2070,EAGLE BUTTE,SD,57625,44.99560200000001,-101.238885,"N WILLOW ST PO BOX 2070 EAGLE BUTTE, SD 57625",Google,1550,,,Correct,Correct,Correct,Correct,Active,MNI MART,"N WILLOW ST PO BOX 2070 EAGLE BUTTE, SD 57625",44.99560200000001,-101.238885,POINT (-101.238885 44.99560200000001),Yes,Cheyenne River,Cheyenne River Reservation
1551,TIMBER LAKE SERVICE,824 MAIN ST,PO BOX 219,TIMBER LAKE,SD,57656,45.4302184,-101.07389090000001,"824 MAIN ST PO BOX 219 TIMBER LAKE, SD 57656",Google,1551,1.0,yes,TIMBER LAKE BROADBAND,"702 Main St, Timber Lake, SD 57656, USA",45.4283352,-101.07356700000001,Active,TIMBER LAKE BROADBAND,"702 Main St, Timber Lake, SD 57656, USA",45.4283352,-101.073567,POINT (-101.073567 45.4283352),Yes,Cheyenne River,Cheyenne River Reservation
1552,GROBE GROCERY,102 W WASHINGTON AVE,PO BOX 287,VEBLEN,SD,57270,45.863624,-97.2884849,"102 W WASHINGTON AVE PO BOX 287 VEBLEN, SD 57270",Google,1552,1.0,yes,Correct,Correct,Correct,Correct,Active,GROBE GROCERY,"102 W WASHINGTON AVE PO BOX 287 VEBLEN, SD 57270",45.863624,-97.2884849,POINT (-97.2884849 45.863624),Yes,Lake Traverse,Lake Traverse Reservation
1553,LAKOTA THRIFTY MART,INTERSECTION OF HWY 212 & MAIN ST,PO BOX 310,EAGLE BUTTE,SD,57625,45.00714489999999,-101.2353773,"INTERSECTION OF HWY 212 & MAIN ST PO BOX 310 EAGLE BUTTE, SD 57625",Google,1553,,,Correct,Correct,Correct,Correct,Active,LAKOTA THRIFTY MART,"INTERSECTION OF HWY 212 & MAIN ST PO BOX 310 EAGLE BUTTE, SD 57625",45.00714489999999,-101.2353773,POINT (-101.2353773 45.00714489999999),Yes,Cheyenne River,Cheyenne River Reservation
1554,CO-OP EAGLE BUTTE,S RAILROAD ST,PO BOX 370,EAGLE BUTTE,SD,57625,44.996852000000004,-101.234308,"S RAILROAD ST PO BOX 370 EAGLE BUTTE, SD 57625",Google,1554,1.0,yes,Correct,Correct,Correct,Correct,Active,CO-OP EAGLE BUTTE,"S RAILROAD ST PO BOX 370 EAGLE BUTTE, SD 57625",44.996852000000004,-101.234308,POINT (-101.234308 44.996852),Yes,Cheyenne River,Cheyenne River Reservation
1555,PAULHAMUS STORE,200 LEGION AVE,PO BOX 39,ROSEBUD,SD,57570,43.23151,-100.85398520000001,"200 LEGION AVE PO BOX 39 ROSEBUD, SD 57570",Google,1555,,,PAULHAMUS TRADING POST,Correct,Correct,Correct,Closed,PAULHAMUS TRADING POST,"200 LEGION AVE PO BOX 39 ROSEBUD, SD 57570",43.23151,-100.85398520000001,POINT (-100.8539852 43.23151),Yes,Rosebud,Rosebud Indian Reservation
1556,GRAND RIVER CASINO FOOD AND BEV DEP,"HWY 12, 2 MILES WEST OF MOBRIDGE",PO BOX 639,MOBRIDGE,SD,57601,45.56323010000001,-100.50500040000001,"HWY 12, 2 MILES WEST OF MOBRIDGE PO BOX 639 MOBRIDGE, SD 57601",Google,1556,1.0,yes,BAY AT GRAND RIVER CASINO,"28095 US-12, Mobridge, SD 57601, USA",45.57196769999999,-100.4863068,Active,BAY AT GRAND RIVER CASINO,"28095 US-12, Mobridge, SD 57601, USA",45.57196769999999,-100.4863068,POINT (-100.4863068 45.57196769999999),Yes,Standing Rock,Standing Rock Reservation
1557,THE BAY AT GRAND RIVER,28095 US HWY 12,PO BOX 639,MOBRIDGE,SD,57601,45.5719677,-100.4863068,"28095 US HWY 12 PO BOX 639 MOBRIDGE, SD 57601",Google,1557,1.0,yes,Correct,"28095 US-12, Mobridge, SD 57601, USA",45.57196769999999,-100.4863068,Active,THE BAY AT GRAND RIVER,"28095 US-12, Mobridge, SD 57601, USA",45.57196769999999,-100.4863068,POINT (-100.4863068 45.57196769999999),Yes,Standing Rock,Standing Rock Reservation
1558,COUNTRY PRIDE,W HWY 18,PO BOX 68,MISSION,SD,57555,43.39033442,-100.25195670000001,"W HWY 18 PO BOX 68 MISSION, SD 57555",Original,1558,1.0,yes,Correct,Correct,Correct,Correct,Active,COUNTRY PRIDE,"W HWY 18 PO BOX 68 MISSION, SD 57555",43.39033442,-100.25195670000001,POINT (-100.2519567 43.39033442),Yes,Rosebud,Rosebud Indian Reservation
1559,BUCHES,620 2ND ST,PO BOX 788,MISSION,SD,57555,43.39033442,-100.25195670000001,"620 2ND ST PO BOX 788 MISSION, SD 57555",Original,1559,0.0,,Correct,Correct,Correct,Correct,Active,BUCHES,"620 2ND ST PO BOX 788 MISSION, SD 57555",43.39033442,-100.25195670000001,POINT (-100.2519567 43.39033442),Yes,Rosebud,Rosebud Indian Reservation
1560,MISSION SHOPPING CEN,185 N MAIN ST,PO BOX 86,MISSION,SD,57555,43.39033442,-100.25195670000001,"185 N MAIN ST PO BOX 86 MISSION, SD 57555",Original,1560,1.0,yes,Correct,Correct,Correct,Correct,Active,MISSION SHOPPING CEN,"185 N MAIN ST PO BOX 86 MISSION, SD 57555",43.39033442,-100.25195670000001,POINT (-100.2519567 43.39033442),Yes,Rosebud,Rosebud Indian Reservation
1561,ROSEBUD CASINO FUEL PLAZA,SD/NE STATE LINE - H,,MISSION,SD,57555,43.305014,-100.657628,"SD/NE STATE LINE - H  MISSION, SD 57555",Google,1561,,,Correct,"30421 US-83, Valentine, SD 69201, USA",43.0008273,-100.57466640000001,Active,ROSEBUD CASINO FUEL PLAZA,"30421 US-83, Valentine, SD 69201, USA",43.0008273,-100.5746664,POINT (-100.5746664 43.0008273),Yes,Rosebud,Rosebud Indian Reservation
1562,FAMILY DOLLAR 7923,US HWY 212 WEST,,EAGLE BUTTE,SD,57625,45.00813831,-101.21526999999999,"US HWY 212 WEST  EAGLE BUTTE, SD 57625",Original,1562,,,Correct,Correct,Correct,Correct,Active,FAMILY DOLLAR 7923,"US HWY 212 WEST  EAGLE BUTTE, SD 57625",45.00813831,-101.21526999999999,POINT (-101.21527 45.00813831),Yes,Cheyenne River,Cheyenne River Reservation
1563,TIENDA AMERICA,117 E 2ND AVE,,FLANDREAU,SD,57028,44.049363,-96.59504,"117 E 2ND AVE  FLANDREAU, SD 57028",Original,1563,,,Correct,"115 E 2nd Ave, Flandreau, SD 57028, USA",44.0495982,-96.593267,Active,TIENDA AMERICA,"115 E 2nd Ave, Flandreau, SD 57028, USA",44.0495982,-96.593267,POINT (-96.593267 44.0495982),Within 1 mile,Flandreau,Flandreau Reservation
1564,LODE STAR CASINO,1003 SD HWY. 47,,FT. THOMPSON,SD,57339,44.069309999999994,-99.43885999999999,"1003 SD HWY. 47  FT. THOMPSON, SD 57339",Original,1564,,,Correct,Correct,Correct,Correct,Active,LODE STAR CASINO,"1003 SD HWY. 47  FT. THOMPSON, SD 57339",44.069309999999994,-99.43885999999999,POINT (-99.43885999999999 44.06930999999999),Yes,Crow Creek,Crow Creek Reservation
1565,LYNN'S DAKOTAMART,SD HWY. 34 & HWY. 4,,FT. THOMPSON,SD,57339,44.02229000000001,-99.3593,"SD HWY. 34 & HWY. 4  FT. THOMPSON, SD 57339",Original,1565,,,Correct,"HWY 34 AND 47, Fort Thompson, SD 57339, USA",44.0684605,-99.43736080000001,Active,LYNN'S DAKOTAMART,"HWY 34 AND 47, Fort Thompson, SD 57339, USA",44.0684605,-99.4373608,POINT (-99.43736079999999 44.0684605),Yes,Crow Creek,Crow Creek Reservation
1566,PRAIRIE CHICKEN BAR & RESORT,34311 SD HWY. 34,,FORT THOMPSON,SD,57339,44.07727,-99.43796,"34311 SD HWY. 34  FORT THOMPSON, SD 57339",Original,1566,,,Correct,"34311 SD-34, Chamberlain, SD 57325, USA",44.077163399999996,-99.3246003,Active,PRAIRIE CHICKEN BAR & RESORT,"34311 SD-34, Chamberlain, SD 57325, USA",44.0771634,-99.3246003,POINT (-99.3246003 44.0771634),Yes,Crow Creek,Crow Creek Reservation
1567,SHELBY'S,302 SD HWY. 249,,FT. THOMPSON,SD,57339,44.07111,-99.43342,"302 SD HWY. 249  FT. THOMPSON, SD 57339",Original,1567,,,Correct,Correct,Correct,Correct,Active,SHELBY'S,"302 SD HWY. 249  FT. THOMPSON, SD 57339",44.07111,-99.43342,POINT (-99.43342 44.07111),Yes,Crow Creek,Crow Creek Reservation
1568,DAKOTA STOP,101 W. PIPESTONE AVE.,,FLANDREAU,SD,57028,44.048421999999995,-96.59564300000001,"101 W. PIPESTONE AVE.  FLANDREAU, SD 57028",Original,1568,,,Correct,Correct,Correct,Correct,Active,DAKOTA STOP,"101 W. PIPESTONE AVE.  FLANDREAU, SD 57028",44.048421999999995,-96.59564300000001,POINT (-96.59564300000001 44.048422),Within 1 mile,Flandreau,Flandreau Reservation
1569,MAYNARD'S OF FLANDREAU,108 N. CRESCENT ST.,,FLANDREAU,SD,57028,44.048607000000004,-96.593355,"108 N. CRESCENT ST.  FLANDREAU, SD 57028",Original,1569,,,Correct,Correct,Correct,Correct,Active,MAYNARD'S OF FLANDREAU,"108 N. CRESCENT ST.  FLANDREAU, SD 57028",44.048607000000004,-96.593355,POINT (-96.593355 44.048607),Within 1 mile,Flandreau,Flandreau Reservation
1570,RIVERS EDGE,1100 W. PIPESTONE AVE.,,FLANDREAU,SD,57028,44.048693,-96.612874,"1100 W. PIPESTONE AVE.  FLANDREAU, SD 57028",Original,1570,1.0,yes,Correct,Correct,Correct,Correct,Active,RIVERS EDGE,"1100 W. PIPESTONE AVE.  FLANDREAU, SD 57028",44.048693,-96.612874,POINT (-96.61287400000001 44.048693),Within 1 mile,Flandreau,Flandreau Reservation
1571,TRADING POST  INC.,510 E. PIPESTONE AVE.,,FLANDREAU,SD,57028,44.048491999999996,-96.587806,"510 E. PIPESTONE AVE.  FLANDREAU, SD 57028",Original,1571,,,Correct,Correct,Correct,Correct,Active,TRADING POST  INC.,"510 E. PIPESTONE AVE.  FLANDREAU, SD 57028",44.048491999999996,-96.587806,POINT (-96.587806 44.048492),Within 1 mile,Flandreau,Flandreau Reservation
1572,COUNTRY MARKET,412 9TH,,TIMBER LAKE,SD,57656,45.4304,-101.0751,"412 9TH  TIMBER LAKE, SD 57656",Original,1572,1.0,yes,COUNTRY MARKET GROCERY,Correct,Correct,Correct,Active,COUNTRY MARKET GROCERY,"412 9TH  TIMBER LAKE, SD 57656",45.4304,-101.0751,POINT (-101.0751 45.4304),Yes,Cheyenne River,Cheyenne River Reservation
1573,EAGLE BUTTE COOPERATIVE - AMPRIDE,U.S. 212,,EAGLE BUTTE,SD,57625,45.00812,-101.2226,"U.S. 212  EAGLE BUTTE, SD 57625",Original,1573,1.0,no,Correct,Correct,Correct,Correct,Active,EAGLE BUTTE COOPERATIVE - AMPRIDE,"U.S. 212  EAGLE BUTTE, SD 57625",45.00812,-101.2226,POINT (-101.2226 45.00812),Yes,Cheyenne River,Cheyenne River Reservation
1574,EAGLE BUTTE PACKAGE LIQUOR,136 HOMESTEAD AVE.,,EAGLE BUTTE,SD,57625,44.997,-101.23316899999999,"136 HOMESTEAD AVE.  EAGLE BUTTE, SD 57625",Original,1574,1.0,maybe,EAGLE BUTTE CITY PACKAGE LQR,Correct,Correct,Correct,Closed,EAGLE BUTTE CITY PACKAGE LQR,"136 HOMESTEAD AVE.  EAGLE BUTTE, SD 57625",44.997,-101.23316899999999,POINT (-101.233169 44.997),Yes,Cheyenne River,Cheyenne River Reservation
1575,EAGLE STOP,U.S. 212,,EAGLE BUTTE,SD,57625,45.0081234,-101.2225558,"U.S. 212  EAGLE BUTTE, SD 57625",Google,1575,,,Correct,"US-212, Eagle Butte, SD 57625, USA",45.00835399999999,-101.234052,Active,EAGLE STOP,"US-212, Eagle Butte, SD 57625, USA",45.00835399999999,-101.234052,POINT (-101.234052 45.00835399999999),Yes,Cheyenne River,Cheyenne River Reservation
1576,FAMILY DOLLAR #7923,U.S. 212,,EAGLE BUTTE,SD,57625,45.0081234,-101.2225558,"U.S. 212  EAGLE BUTTE, SD 57625",Google,1576,,,Can't Validate,Can't Validate,Can't Validate,Can't Validate,Can't Validate,FAMILY DOLLAR #7923,"U.S. 212  EAGLE BUTTE, SD 57625",45.0081234,-101.2225558,POINT (-101.2225558 45.0081234),Yes,Cheyenne River,Cheyenne River Reservation
1577,HERMAN'S SERVICE,711 N. MAIN ST.,,TIMBER LAKE,SD,57656,45.42831500000001,-101.073987,"711 N. MAIN ST.  TIMBER LAKE, SD 57656",Original,1577,,,Correct,Correct,Correct,Correct,Active,HERMAN'S SERVICE,"711 N. MAIN ST.  TIMBER LAKE, SD 57656",45.42831500000001,-101.073987,POINT (-101.073987 45.42831500000001),Yes,Cheyenne River,Cheyenne River Reservation
