IMPAQ_ID,Filing Number,Entity Name,Entity Mailing Address,Entity Store Address,Entity Address,Agent Name,Agent Address,Operation Status,matchsource,Longitude,Latitude
2518,201901110313,LOS COMPADRES AUTO 64 LLC,6400 S. BROADWAY BLVD UNIT B  LOS ANGELES CA 90003,6400 S. BROADWAY BLVD UNIT B  LOS ANGELES CA 90003,6400 S. BROADWAY BLVD UNIT B  LOS ANGELES CA 90003,,,ACTIVE,Census,-121.98533,37.321304
2518,201609010164,"LOS COMPADRES AUTO SALES, LLC",467 SARATOGA AVE #622  SAN JOSE CA 95129,4712 ALBANY DR #B202  SAN JOSE CA 95129,4712 ALBANY DR #B202  SAN JOSE CA 95129,ASMIR BULJUBASIC,4712 ALBANY DR #B202 SAN JOSE CA 95129,SOS/FTB SUSPENDED,Google,-116.9447082,32.5592463
2518,201505710272,"LOS COMPADRES CANDY DISTRIBUTORS, LLC.",2098 HARVEST RD #C-230  SAN DIEGO CA 92154,2098 HARVEST RD #C-230  SAN DIEGO CA 92154,2098 HARVEST RD #C-230  SAN DIEGO CA 92154,DANIEL C CONTRERAS,2060 OTAY LAKES RD STE 210 CHULA VISTA CA 91915,SOS SUSPENDED,Google,-121.782431,36.85868
2518,201516610353,"LOS COMPADRES FARMS, LLC",PO BOX 2476  WATSONVILLE CA 95077,3510 HILLTOP ROAD  MOSS LANDING CA 95039,3510 HILLTOP ROAD  MOSS LANDING CA 95039,JAMES LYNN TIPTON,9257 DOVE COURT GILROY CA 95020,CANCELED,Census,-117.9572,33.939116999999996
2518,199803410036,LOS COMPADRES LLC,,1001 WEST WHITTIER BLVD.  LA HABRA CA 90631,1001 WEST WHITTIER BLVD.  LA HABRA CA 90631,LEE DEIERLING,1001 WEST WHITTIER BLVD LA HABRA CA 90631-3798,ACTIVE,Census,-117.86781,33.72545
2518,200333610084,LOS COMPADRES MEXICAN FOOD LLC,,1717 SOUTH MAIN ST  SANTA ANA CA 92707,1717 SOUTH MAIN ST  SANTA ANA CA 92707,RUBEN LOZANO,3281 WASHINGTON AVENUE COSTA MESA CA 92626,CANCELED,Census,-117.35457,34.44378
2518,201800510425,"LOS COMPADRES MOBILE SHOP, LLC",10631 PALOMINO AVE.  HESPERIA CA 92345,10631 PALOMINO AVE.  HESPERIA CA 92345,10631 PALOMINO AVE.  HESPERIA CA 92345,RAUL  CARRILLO,10631 PALOMINO AVE. HESPERIA CA 92345,ACTIVE,Census,-118.1252,33.87955
2518,201714310077,"LOS COMPADRES RESTAURANT GROUP, LLC",17022 BELLFLOWER BLVD  BELLFLOWER CA 90706,17022 BELLFLOWER BLVD  BELLFLOWER CA 90706,17022 BELLFLOWER BLVD  BELLFLOWER CA 90706,CIRILO GARCIA,17022 BELLFLOWER BLVD BELLFLOWER CA 90706,FTB SUSPENDED,Google,-116.2335301,33.727720700000006
2518,200700810065,LOS COMPADRES RESTAURANT L.L.C.,,44-250 MONROE ST  INDIO CA 92201,44-250 MONROE ST  INDIO CA 92201,EDUARDO SANCHEZ,44-250 MONROE ST INDIO CA 92201,CANCELED,Google,-116.5109577,33.80083629999999
2518,201136210012,LOS COMPADRES STABLES L.L.C.,,1849 S EL CIELO RD  PALM SPRINGS CA 92264,1849 S EL CIELO RD  PALM SPRINGS CA 92264,MICHAEL STUDER,1849 S EL CIELO RD PALM SPRINGS CA 92264,CANCELED,Google,-116.4711206,33.7905304
2534,C2249171,"CATHEDRAL CANYON MEN'S GOLF CLUB, INC.",2970 CALLE ARANDAS  PALM SPRINGS CA 92264,,2970 CALLE ARANDAS  PALM SPRINGS CA 92264,ROBERT A KRUSE,2970 CALLE ARANDAS PALM SPRINGS CA 92264,ACTIVE,Census,-121.86233500000002,37.669125
2536,C1543160,CANYON CREST OF CANYON LAKES COUNTRY CLUB HOMEOWNERS ASSOCIATION INC.,PO BOX 503  PLEASANTON CA 94566,39 CALIFORNIA AVE STE 204  PLEASANTON CA 94566,39 CALIFORNIA AVE STE 204  PLEASANTON CA 94566,CHRISTINA GRACE MCCANDLESS,39 CALIFORNIA AVE STE 204 PLEASANTON CA 94566,ACTIVE,Census,-119.81373,36.808334
2536,C1936928,"JACKSON LAKES GOLF & COUNTRY CLUB, INC.","1233 W. SHAW AVE., SUITE 100  FRESNO CA 93711",,"1233 W. SHAW AVE., SUITE 100  FRESNO CA 93711",** RESIGNED ON 12/13/2000,* ,FTB SUSPENDED,Google,-116.40673059999999,33.7361814
2536,C1051712,"MISSION LAKES COUNTRY CLUB CONDOMINIUMS, INC.",72000 MAGNESIA FALLS DR STE 3  RANCHO MIRAGE CA 92270,72000 MAGNESIA FALLS DR STE 3  RANCHO MIRAGE CA 92270,72000 MAGNESIA FALLS DR STE 3  RANCHO MIRAGE CA 92270,PATRICK BELOUS,72000 MAGNESIA FALLS STE 3 RANCHO MIRAGE CA 92270,ACTIVE,Census,-116.53653999999999,33.986422999999995
2536,C0615751,"MISSION LAKES COUNTRY CLUB, INC.",8484 CLUBHOUSE BLVD  DESERT HOT SPRINGS CA 92240-1100,8484 CLUBHOUSE BLVD  DESERT HOT SPRINGS CA 92240-1100,8484 CLUBHOUSE BLVD  DESERT HOT SPRINGS CA 92240-1100,DAN SPANCE,8484 CLUBHOUSE BLVD DESERT HOT SPRINGS CA 92240-1100,ACTIVE,Census,-116.5081,33.798965
2536,C0745155,SEVEN LAKES COUNTRY CLUB,1 DESERT LAKES DR  PALM SPRINGS CA 92264,1 DESERT LAKES DR  PALM SPRINGS CA 92264,1 DESERT LAKES DR  PALM SPRINGS CA 92264,PEGGY REDMON,77619 CALLE ENSENADA LA QUINTA CA 92253,DISSOLVED,Census,-115.14528,36.168240000000004
2536,C0476836,"SEVEN LAKES COUNTRY CLUB, INC.",225 BRIDGER AVE STE 1020  LAS VEGAS NV 89101,,225 BRIDGER AVE STE 1020  LAS VEGAS NV 89101,,,SURRENDER,Google,-84.389488,33.791638
2536,C0387146,SUN LAKES COUNTRY CLUB,,,,,,FTB SUSPENDED,Census,-116.94134,33.919598
2536,C1393999,SUN LAKES COUNTRY CLUB HOMEOWNERS ASSOCIATION,850 COUNTRY CLUB DR  BANNING CA 92220,850 COUNTRY CLUB DR  BANNING CA 92220,850 COUNTRY CLUB DR  BANNING CA 92220,CHRISTOPHER MITCHELL,850 COUNTRY CLUB DR BANNING CA 92220,ACTIVE,Google,-116.35160259999998,33.7546574
2536,C1165796,"THE LAKES COUNTRY CLUB ASSOCIATION, INC.",161 OLD RANCH RD  PALM DESERT CA 92211,161 OLD RANCH RD  PALM DESERT CA 92211,161 OLD RANCH RD  PALM DESERT CA 92211,FRANK J MELON,161 OLD RANCH RD PALM DESERT CA 92211,ACTIVE,Google,-84.389488,33.791638
2536,C0237013,TWIN LAKES COUNTRY CLUB,,,,,,FTB SUSPENDED,Google,-118.3583789,34.1337247
2536,198514100029,"COUNTRY CLUB VILLAGE LAKES, LTD., A CALIFORNIA LIMITED PARTNERSHIP",,"3575 CAHUENGA BLVD. WEST, STE 125  LOS ANGELES CA 90068","3575 CAHUENGA BLVD. WEST, STE 125  LOS ANGELES CA 90068",DAVID DOREMUS,"3575 CAHUENGA BLVD. WEST, STE. 125 LOS ANGELES CA 90068",CANCELED,Census,-120.43826000000001,34.91661
2536,198928500031,SANTA MARIA COUNTRY CLUB ASSOCIATES - LAKES & ESTATES LIMITED PARTNERSHIP,,2400 PROFESSIONAL PARKWAY STE 100  SANTA MARIA CA 93455,2400 PROFESSIONAL PARKWAY STE 100  SANTA MARIA CA 93455,ALEXANDER F. SIMAS,2415 PROFESSIONAL PARKWAY SANTA MARIA CA 93455,CANCELED,Google,-116.48093020000002,33.8375101
2538,C1807461,"DESERT PRINCESS CLUB, INC.",28 211 DESERT PRINCESS DR  CATHEDRAL CITY CA 92234,28 211 DESERT PRINCESS DR  CATHEDRAL CITY CA 92234,28 211 DESERT PRINCESS DR  CATHEDRAL CITY CA 92234,LYNN GILLIAN,28 211 DESERT PRINCESS DR CATHEDRAL CITY CA 92234,FTB SUSPENDED,Census,-118.45676399999999,34.018223
2538,C1307070,"DESERT PRINCESS COUNTRY CLUB, INC.","LEGAL DEPT. #2026, P O BOX 2114  SANTA MONICA CA 90407",2716 OCEAN PARK BLVD #2026  SANTA MONICA CA 90405,2716 OCEAN PARK BLVD #2026  SANTA MONICA CA 90405,CHRISTOPHER CHASE,"C\O LEGAL DEPT., 2716 OCEAN PARK BLVD  #2026 SANTA MONICA CA 90405",DISSOLVED,Google,-116.25867659999999,33.754620700000004
2538,C1531244,"DESERT PRINCESS GOLF SHOP, INC.",80 572 SANTA CARMEN  INDIO CA 92203,80 572 SANTA CARMEN  INDIO CA 92203,80 572 SANTA CARMEN  INDIO CA 92203,DAVID MCKEATING,80 572 SANTA CARMEN INDIO CA 92203,SOS SUSPENDED,Google,-116.48093020000002,33.8375101
2538,C1309113,DESERT PRINCESS HOMEOWNERS ASSOCIATION,28-211 DESERT PRINCESS DR  CATHEDRAL CITY CA 92234,28-211 DESERT PRINCESS DR  CATHEDRAL CITY CA 92234,28-211 DESERT PRINCESS DR  CATHEDRAL CITY CA 92234,HENRY KRAS,29-439 W LAGUNA DR CATHEDRAL CITY CA 92234,ACTIVE,Census,-118.45676399999999,34.018223
2538,C1549695,"DESERT PRINCESS RESORT, INC.","LEGAL DEPT. M. STULTZ, P.O. BOX 2114  SANTA MONICA CA 90407","2716 OCEAN PARK BLVD., #2026  SANTA MONICA CA 90405","2716 OCEAN PARK BLVD., #2026  SANTA MONICA CA 90405",CYNTHIA W. ISER,"2716 OCEAN PARK BLVD., #2026 SANTA MONICA CA 90405",DISSOLVED,Census,-117.78708,33.677677
2538,C3581974,"DESERT SUN HOMES - DESERT PRINCESS, INC.",17 BUCKTHORN  IRVINE CA 92604,17 BUCKTHORN  IRVINE CA 92604,17 BUCKTHORN  IRVINE CA 92604,KIM ISAACMAN,2533 ORANGE AVE COSTA MESA CA 92627,FTB SUSPENDED,Census,-116.4724,33.771744
2538,C3623381,HOLLY'S HOMES DESERT PRINCESS INC.,"38095 VISTA DRIVE  CATHEDRAL CITY, CA 92234","38095 VISTA DRIVE  CATHEDRAL CITY, CA 92234","38095 VISTA DRIVE  CATHEDRAL CITY, CA 92234",HOLLY'S HOMES,"38095 VISTA DRIVE CATHEDRAL CITY, CA 92234",ACTIVE,Census,-116.48366499999999,33.843315000000004
2538,C1808854,"THE DESERT PRINCESS HOME OWNERS CLUB, INC.",28211 DESERT PRINCESS DR  CATHEDRAL CITY CA 92234,,28211 DESERT PRINCESS DR  CATHEDRAL CITY CA 92234,HENRY KRAS,29-439 W. LAGUNA DRIVE CATHEDRAL CITY CA 92234,ACTIVE,Census,-117.86518999999998,33.701159999999994
2538,201222910211,"DESERT PRINCESS HOLDINGS, LLC",5 FIRST AMERICAN WAY  SANTA ANA CA 92707,5 FIRST AMERICAN WAY  SANTA ANA CA 92707,5 FIRST AMERICAN WAY  SANTA ANA CA 92707,ANTHONY ALOSI,5 FIRST AMERICAN WAY SANTA ANA CA 92707,FTB SUSPENDED,Google,-116.4858565,33.8387218
2538,201329810076,"DESERT PRINCESS HOMES, LLC","970 PIER VIEW DR, SUITE B  IDAHO FALLS ID 83402",67-437 LAKOTA COURT  CATHEDRAL CITY CA 92234,67-437 LAKOTA COURT  CATHEDRAL CITY CA 92234,MICHAEL  PIKE,67-437 LAKOTA COURT CATHEDRAL CITY CA 92234,ACTIVE,Census,-118.45676399999999,34.018223
2538,198430500073,"PALM SPRINGS DESERT PRINCESS CO., A CALIFORNIA LIMITED PARTNERSHIP",,2716 OCEAN PARK BLVD.  SANTA MONICA CA 90405,2716 OCEAN PARK BLVD.  SANTA MONICA CA 90405,JUDITH M. HANE,2716 OCEAN PARK BLVD. SANTA MONICA CA 90405,CANCELED,Google,-96.8758046,32.9112562
2540,C2944049,"CLUBCORP MISSION HILLS COUNTRY CLUB, INC.",3030 LBJ FREEWAY SUITE 600  DALLAS TX 75234,3030 LBJ FREEWAY SUITE 600  DALLAS TX 75234,3030 LBJ FREEWAY SUITE 600  DALLAS TX 75234,,,ACTIVE,Google,-96.8758046,32.9112562
2540,C1866226,"MISSION HILLS COUNTRY CLUB, INC.",PO BOB 819087  DALLAS TX 75381,3030 LBJ FRWY  DALLAS TX 75234,3030 LBJ FRWY  DALLAS TX 75234,,,MERGED OUT,Google,-116.42238590000002,33.780032399999996
2540,C1803675,"MISSION HILLS EQUITY COUNTRY CLUB, INC.",71-066 TAMARISK LN  RANCHO MIRAGE CA 92270,71-066 TAMARISK LN  RANCHO MIRAGE CA 92270,71-066 TAMARISK LN  RANCHO MIRAGE CA 92270,EARLE HAGEN,71-066 TAMARISK LN RANCHO MIRAGE CA 92270,FTB SUSPENDED,Google,-84.389488,33.791638
2540,C0477943,MISSION HILLS GOLF AND COUNTRY CLUB,,,,,,FTB SUSPENDED,Census,-122.31958,37.947575
2598,C4000028,BIG LEAGUE DREAMS FOUNDATION,6034 ARLINGTON BLVD  RICHMOND CA 94805,6034 ARLINGTON BLVD  RICHMOND CA 94805,6034 ARLINGTON BLVD  RICHMOND CA 94805,KYLE STEWART,2044 TAYLOR ST SAN FRANCISCO CA 94133,ACTIVE,Census,-116.30531,33.731556
2598,C1921991,BIG LEAGUE DREAMS YOUTH FOUNDATION,6050M EL TORDO  RANCHO SANTA MARGUERITA CA 92067,43670 LISBON WAY  PALM DESERT CA 92211,43670 LISBON WAY  PALM DESERT CA 92211,RICHARD ODEKIRK,43670 LISBON WAY PALM DESERT CA 92211,FTB SUSPENDED,Census,-121.34093500000002,38.694508
2598,C3413904,SB BIG LEAGUE DREAMS,"7031 ROSEVILLE ROAD, SUITE A  SACRAMENTO CA 95842","7031 ROSEVILLE ROAD, SUITE A  SACRAMENTO CA 95842","7031 ROSEVILLE ROAD, SUITE A  SACRAMENTO CA 95842",,,FTB SUSPENDED,Census,-117.6783,33.954613
2598,199626010030,"BIG LEAGUE DREAMS CATHEDRAL CITY, LLC",16339 FAIRFIELD RANCH RD  CHINO HILLS CA 91709,16339 FAIRFIELD RANCH RD  CHINO HILLS CA 91709,16339 FAIRFIELD RANCH RD  CHINO HILLS CA 91709,SCOTT PARKS LE TELLIER,16339 FAIRFIELD RANCH RD CHINO HILLS CA 91709,ACTIVE,Census,-117.6783,33.954613
2598,199909710091,"BIG LEAGUE DREAMS CHINO HILLS, LLC",16339 FAIRFIELD RANCH RD  CHINO HILLS CA 91709,16339 FAIRFIELD RANCH RD  CHINO HILLS CA 91709,16339 FAIRFIELD RANCH RD  CHINO HILLS CA 91709,SCOTT PARKS LETELLIER,16339 FAIRFIELD RANCH RD CHINO HILLS CA 91709,ACTIVE,Census,-117.6783,33.954613
2598,200126110024,"BIG LEAGUE DREAMS COLTON, LLC",,16339 FAIRFIELD RANCH ROAD  CHINO HILLS CA 91709,16339 FAIRFIELD RANCH ROAD  CHINO HILLS CA 91709,SCOTT PARKS LE TELLIER,16339 FAIRFIELD RANCH ROAD CHINO HILLS CA 91709,CANCELED,Census,-117.6783,33.954613
2598,200201010012,"BIG LEAGUE DREAMS CONSULTING, LLC",16339 FAIRFIELD RANCH RD  CHINO HILLS CA 91709,16339 FAIRFIELD RANCH RD  CHINO HILLS CA 91709,16339 FAIRFIELD RANCH RD  CHINO HILLS CA 91709,SCOTT PARKS LE TELLIER,16339 FAIRFIELD RANCH RD CHINO HILLS CA 91709,CANCELED,Census,-117.6783,33.954613
2598,199902810017,"BIG LEAGUE DREAMS JURUPA, LLC",16339 FAIRFIELD RANCH RD  CHINO HILLS CA 90274,16339 FAIRFIELD RANCH RD  CHINO HILLS CA 90274,16339 FAIRFIELD RANCH RD  CHINO HILLS CA 90274,SCOTT PARK LETELLIER,16339 FAIRFIELD RANCH RD CHINO HILLS CA 90274,ACTIVE,Census,-117.6783,33.954613
2598,200612210199,"BIG LEAGUE DREAMS LONG BEACH, LLC",,16339 FAIRFIELD RANCH ROAD  CHINO HILLS CA 91709,16339 FAIRFIELD RANCH ROAD  CHINO HILLS CA 91709,SCOTT PARKS LE TELLIER,16339 FAIRFIELD RANCH ROAD CHINO HILLS CA 91709,CANCELED,Census,-117.6783,33.954613
2598,200303410038,"BIG LEAGUE DREAMS MANTECA, LLC",16339 FAIRFIELD RANCH RD  CHINO HILLS CA 90274,16339 FAIRFIELD RANCH RD  CHINO HILLS CA 90274,16339 FAIRFIELD RANCH RD  CHINO HILLS CA 90274,SCOTT PARKS LETELLIER,16339 FAIRFIELD RANCH RD CHINO HILLS CA 90274,ACTIVE,Census,-117.6783,33.954613
2598,200516510010,"BIG LEAGUE DREAMS OXNARD, LLC",,16339 FAIRFIELD RANCH RD  CHINO HILLS CA 91709,16339 FAIRFIELD RANCH RD  CHINO HILLS CA 91709,SCOTT PARKS LETELLIER,16339 FAIRFIELD RANCH RD CHINO HILLS CA 91709,CANCELED,Census,-117.6783,33.954613
2598,200733510103,"BIG LEAGUE DREAMS PERRIS, LLC",16339 FAIRFIELD RANCH RD  CHINO HILLS CA 91709,16339 FAIRFIELD RANCH RD  CHINO HILLS CA 91709,16339 FAIRFIELD RANCH RD  CHINO HILLS CA 91709,SCOTT PARKS LETELLIER,16339 FAIRFIELD RANCH CHINO HILLS CA 91709,ACTIVE,Census,-117.6783,33.954613
2598,200109610022,"BIG LEAGUE DREAMS REDDING, LLC",16339 FAIRFIELD RANCH RD  CHINO HILLS CA 91709,16339 FAIRFIELD RANCH RD  CHINO HILLS CA 91709,16339 FAIRFIELD RANCH RD  CHINO HILLS CA 91709,SCOTT PARKS LETELLIER,16339 FAIRFIELD RANCH RD CHINO HILLS CA 91709,ACTIVE,Google,-116.0598284,33.4262489
2678,C1404598,"VICTORY LIQUOR AND SPORTING GOODS, INC.",49-968 HWY 86  COACHELLA CA 92236,49-968 HWY 86  COACHELLA CA 92236,49-968 HWY 86  COACHELLA CA 92236,P B PATEL,49-968 HWY 86 COACHELLA CA 92236,DISSOLVED,Census,-117.87453000000001,33.612747
2843,C1429435,"BARCLAY BEAR CREEK, INC.","230 NEWPORT CENTER DRIVE., #300  NEWPORT BEACH CA 92660-7511","230 NEWPORT CENTER DRIVE., #300  NEWPORT BEACH CA 92660-7511","230 NEWPORT CENTER DRIVE., #300  NEWPORT BEACH CA 92660-7511",JOHN CONWAY,"230 NEWPORT CENTER DRIVE., #300 NEWPORT BEACH CA 92660-7511",SOS/FTB SUSPENDED,Google,-80.05839809999998,26.849594800000002
2843,C0905046,"BC DEVELOPMENT CORP. WHICH WILL DO BUSINESS IN CALIFORNIA AS BEAR     CREEK, INC.",11780 US HWY 1 #400  NORTH PALM BEACH FL 33408,11780 US HWY 1 #400  NORTH PALM BEACH FL 33408,11780 US HWY 1 #400  NORTH PALM BEACH FL 33408,,,SOS/FTB FORFEITED,Census,-123.49543999999999,39.65135
2843,C2857576,BEAR CLAN OF MEDICINE CREEK METIS,1050 STEELE LANE  LAYTONVILLE CA 95454,1050 STEELE LANE  LAYTONVILLE CA 95454,1050 STEELE LANE  LAYTONVILLE CA 95454,TONYA L. CARGILL,1050 STEELE LANE LAYTONVILLE CA 95454,SOS SUSPENDED,Census,-120.48292,37.296079999999996
2843,C2216363,"BEAR CREEK ANESTHESIA MEDICAL GROUP, INC., A PROFESSIONAL CORPORATION",301 E 13TH ST  MERCED CA 95340,301 E 13TH ST  MERCED CA 95340,301 E 13TH ST  MERCED CA 95340,RONALD BRONS,301 E 13TH ST MERCED CA 95340,DISSOLVED,Google,-121.3091726,38.11607070000001
2843,C3331175,BEAR CREEK AQUATICS INC.,2715 W KETTLEMAN LN STE 203-197  LODI CA 95242,2715 W KETTLEMAN LN STE 203-197  LODI CA 95242,2715 W KETTLEMAN LN STE 203-197  LODI CA 95242,,,SOS/FTB SUSPENDED,Census,-120.19649,39.18708
2843,C0413407,BEAR CREEK ASSOCIATION,PO BOX 3750  OLYMPIC VALLEY CA 96146,150 ALPINE MEADOWS RD  ALPINE MEADOWS CA 96146,150 ALPINE MEADOWS RD  ALPINE MEADOWS CA 96146,EMILY FRALICK,150 ALPINE MEADOWS RD ALPINE MEADOWS CA 96146,ACTIVE,Census,-120.16915,39.309574
2843,C2743295,"BEAR CREEK BUILDERS, INC.",P.O.BOX 973  TAHOE CITY CA 96145,9373 HEARTWOOD DRIVE  TRUCKEE CA 96161,9373 HEARTWOOD DRIVE  TRUCKEE CA 96161,MARTIN METZ,9373 HEARTWOOD DRIVE TRUCKEE CA 96161,ACTIVE,Census,-122.07043,37.184765000000006
2843,C2553824,"BEAR CREEK CANYON ROAD ASSOCIATION, INC.",PO BOX 1336  BOULDER CREEK CA 95006,1495 DON'S RD.  BOULDER CREEK CA 95006,1495 DON'S RD.  BOULDER CREEK CA 95006,EMMANUELA RAQUELLE,1495 DON'S RD. BOULDER CREEK CA 95006,ACTIVE,Census,-120.22446000000001,39.180626000000004
2843,C2631879,"BEAR CREEK CAPITAL MANAGEMENT, INC.",1555 DEER PARK DRIVE  TAHOE CITY CA 96146,1555 DEER PARK DRIVE  TAHOE CITY CA 96146,1555 DEER PARK DRIVE  TAHOE CITY CA 96146,BRANDON D SMITH,"140 GEARY STREET, 7TH FLOOR SAN FRANCISCO CA 94108",FTB SUSPENDED,Census,-121.31042,38.064434000000006
2843,C1652021,BEAR CREEK COMMUNITY CHURCH,11171 N LOWER SACRAMENTO ROAD  LODI CA 95242,11171 N LOWER SACRAMENTO ROAD  LODI CA 95242,11171 N LOWER SACRAMENTO ROAD  LODI CA 95242,WILLIAM L CUMMINS,401 APPLEWOOD LODI CA 95242,ACTIVE,Census,-117.61721000000001,33.709736
2843,199626100002,10 BEAR CREEK LP,,29371 MODJESKA CANYON ROAD  SILVERADO CA 92676,29371 MODJESKA CANYON ROAD  SILVERADO CA 92676,STEVE ENOCHS,29371 MODJESKA CANYON ROAD SILVERADO CA 92676,CANCELED,Census,-122.29645500000001,37.5147
2843,201320610143,"2063 BEAR CREEK, LLC",824 COVINGTON RD  BELMONT CA 94002,824 COVINGTON RD  BELMONT CA 94002,824 COVINGTON RD  BELMONT CA 94002,DAVID COHEN,455 N WHISMAN RD STE 100 MOUNTAIN VIEW CA 94043,FTB SUSPENDED,Census,-117.19906999999999,33.595015999999994
2843,200402210072,"22400 BEAR CREEK DR., LLC",,39696 NICE AVE  MURRIETA CA 92562,39696 NICE AVE  MURRIETA CA 92562,,,CANCELED,Census,-120.20783,39.238953
2843,200826310091,ALPINE BEAR CREEK EQUIPMENT LLC,,7320 RIVER RD (PO BOX 1518)  TAHOE CITY CA 96145,7320 RIVER RD (PO BOX 1518)  TAHOE CITY CA 96145,MICHAEL E GRAHAM,10343 HIGH ST STE ONE TRUCKEE CA 96161,ACTIVE,Google,-84.389488,33.791638
2843,200825600012,ALPINE BEAR CREEK L.P.,,7320 RIVER RD HWY 89 / PO BX 1518  TAHOE CITY CA 96145,7320 RIVER RD HWY 89 / PO BX 1518  TAHOE CITY CA 96145,BRUCE W OLSON,7320 RIVER RD HWY 89 / PO BX 1518 TAHOE CITY CA 96145,ACTIVE,Census,-121.97797,37.777115
2843,198621900033,"BEAR CREEK ASSOCIATES I, A CALIFORNIA LIMITED PARTNERSHIP",,"2333 SAN RAMON VALLEY BLVD., #450  SAN RAMON CA 94583","2333 SAN RAMON VALLEY BLVD., #450  SAN RAMON CA 94583",DELBERT C. BENNETT,"2333 SAN RAMON VALLEY BLVD, #450 SAN RAMON CA 94583",CANCELED,Census,-121.97797,37.777115
2843,198632100042,"BEAR CREEK ASSOCIATES II, A CALIFORNIA LIMITED PARTNERSHIP",,"2333 SAN RAMON VALLEY BLVD., #450  SAN RAMON CA 94583","2333 SAN RAMON VALLEY BLVD., #450  SAN RAMON CA 94583",DELBERT C. BENNETT,"2333 SAN RAMON VALLEY BLVD., #450 SAN RAMON CA 94583",CANCELED,Google,-121.9793565,37.7770313
2843,199305700008,"BEAR CREEK ASSOCIATES III, A CALIFORNIA LIMITED PARTNERSHIP",,"2333 SAN RAMON VALLEY BLVD., STE 450  SAN RAMON CA 94583","2333 SAN RAMON VALLEY BLVD., STE 450  SAN RAMON CA 94583",THOMAS C. DASHIELL,"50 CALIFORNIA STREET, 34TH FLR SAN FRANCISCO CA 94111",ACTIVE,Google,-121.9793565,37.7770313
2843,199335800015,BEAR CREEK ASSOCIATES IV LP,,"2333 SAN RAMON VALLEY BLVD., STE. 450  SAN RAMON CA 94583","2333 SAN RAMON VALLEY BLVD., STE. 450  SAN RAMON CA 94583",DELBERT C. BENNETT,"2333 SAN RAMON VALLEY BLVD., STE. 450 SAN RAMON CA 94583",CANCELED,Google,-118.54331200000001,34.44307020000001
2843,200218010042,"BEAR CREEK BOTANICALS, LLC",,22307 BINGHAM CT  VALENCIA CA 91354,22307 BINGHAM CT  VALENCIA CA 91354,DIANA M. SELF,22307 BINGHAM CT VALENCIA CA 91354,CANCELED,Census,-121.36263999999998,38.694492
2855,C3314168,GREEN MART INC. WHICH WILL DO BUSINESS IN CALIFORNIA AS EUROPEAN      DELICATESSEN,4319B ELKHORN BLVD.  SACRAMENTO CA 95842,4319B ELKHORN BLVD.  SACRAMENTO CA 95842,4319B ELKHORN BLVD.  SACRAMENTO CA 95842,LYUBOV S HERASYMOVA,4319B ELKHORN BLVD. SACRAMENTO CA 95842,ACTIVE,Census,-118.251915,33.79104
2855,C3563513,"GREEN MART ORGANIC MEDICINE, INC.",910 WEST PACIFIC COAST HWY  WILMINGTON CA 90744,910 WEST PACIFIC COAST HWY  WILMINGTON CA 90744,910 WEST PACIFIC COAST HWY  WILMINGTON CA 90744,SARGIS OGUMUSHYAN,910 WEST PACIFIC COAST HWY WILMINGTON CA 90744,DISSOLVED,Google,-117.64907029999999,33.8779005
2855,C3146216,"GREEN RIVER MART, INC.",4300 GREEN RIVER RD #108  CORONA CA 92880,4300 GREEN RIVER RD #108  CORONA CA 92880,4300 GREEN RIVER RD #108  CORONA CA 92880,CHUL HYO PARK,15627 PALOMONO DR CHINO HILLS CA 91709,FTB SUSPENDED,Google,-116.2004439,33.709677299999996
2857,C3587135,1 ELEVEN AUTO SALES,83957 INDIO BLVD  INDIO CA 92201,83957 INDIO BLVD  INDIO CA 92201,83957 INDIO BLVD  INDIO CA 92201,LOUIS MANUEL BECERRA,83957 INDIO BLVD INDIO CA 92201,ACTIVE,Census,-115.50085,32.796852
2857,C2901337,"1 ELEVEN TRUCK STOP, INC.",1963 SOUTH HWY 111  EL CENTRO CA 92243,1963 SOUTH HWY 111  EL CENTRO CA 92243,1963 SOUTH HWY 111  EL CENTRO CA 92243,NASH MAROKI,1963 SOUTH HWY 111 EL CENTRO CA 92243,DISSOLVED,Google,-118.14843700000002,34.63272329999999
2857,C4244428,"1-ELEVEN CREATIVE RESOLUTION, INC.",3225 MCLEOD DR STE 100  LAS VEGAS NV 89121,1008 W AVE M14 STE A - D180  PALMDALE CA 93551,1008 W AVE M14 STE A - D180  PALMDALE CA 93551,,,ACTIVE,Census,-118.4073,34.15253
2857,C2696273,10 ELEVEN ENTERTAINMENT,4500 BEEMAN AVE  STUDIO CITY CA 91604,4500 BEEMAN AVE  STUDIO CITY CA 91604,4500 BEEMAN AVE  STUDIO CITY CA 91604,,,DISSOLVED,Google,-117.9240077,33.726487299999995
2857,C4199798,"11-ELEVEN GROUP, INC",16309 SAN JACINTO  FOUNTAIN VALLEY CA 92708,16309 SAN JACINTO  FOUNTAIN VALLEY CA 92708,16309 SAN JACINTO  FOUNTAIN VALLEY CA 92708,ERIC HERRERA,16309 SAN JACINTO FOUNTAIN VALLEY CA 92708,ACTIVE,Census,-118.424995,34.059475
