address,block,countyfp,id,lat,lon,match,matchtype,parsed,side,statefp,tigerlineid,tract,matchsource,Coordinates,On Tribe Land,Assoc Tribe,Assoc Res
"66103 US Hwy 2, Ashland, WI, 54806",,,693442.0,46.6082993,-90.7985874,True,RANGE_INTERPOLATED,,,,,,Google,POINT (-90.7985874 46.6082993),True,Bad River,Bad River Reservation
"119 W Riverside Dr, Parker, AZ, 85344",1001.0,12.0,1852320.0,34.153797,-114.28099,True,Exact,"119 RIVERSIDE DR, PARKER, AZ, 85344",R,4.0,129736030.0,940200.0,Census,POINT (-114.28099 34.153797),True,Colorado River,Colorado River Indian Reservation
"101 Main St, McLaughlin, SD, 57642",,,637981.0,45.8152927,-100.8112028,True,ROOFTOP,,,,,,Google,POINT (-100.8112028 45.8152927),True,Standing Rock,Standing Rock Reservation
"19390 N Us Highway 101, Shelton, WA, 98584",,,1441535.0,47.338511,-123.1606665,True,ROOFTOP,,,,,,Google,POINT (-123.1606665 47.338511),True,Skokomish,Skokomish Reservation
"325 E Makaala St, Hilo, HI, 96720",,,860393.0,19.7002659,-155.0618477,True,ROOFTOP,,,,,,Google,POINT (-155.0618477 19.7002659),True,Waiakea,Waiakea Hawaiian Home Land
"9034 Highway 24, Fort Yates, ND, 58538",1083.0,85.0,3819533.0,46.115105,-100.67994,True,Non_Exact,"9034 STATE HWY 24, FORT YATES, ND, 58538",L,38.0,197237438.0,940900.0,Census,POINT (-100.67994 46.115105),True,Standing Rock,Standing Rock Reservation
"38581 Sd Highway 46, Lake Andes, SD, 57356",,,1522319.0,43.0803274,-98.4696255,True,ROOFTOP,,,,,,Google,POINT (-98.46962550000001 43.0803274),True,Yankton,Yankton Reservation
"3850 SE Old Olympic Hwy, Shelton, WA, 98584",,,3989341.0,47.129531,-123.097543,True,ROOFTOP,,,,,,Google,POINT (-123.097543 47.129531),True,Squaxin Island,Squaxin Island Off-Reservation Trust Land
"102 College Dr, New Town, ND, 58763",,,2600271.0,47.9811571,-102.4709945,True,ROOFTOP,,,,,,Google,POINT (-102.4709945 47.9811571),True,Fort Berthold,Fort Berthold Reservation
"729 N 14th St, Ponca City, OK, 74601",,,2907768.0,36.71184760000001,-97.0665666,True,ROOFTOP,,,,,,Google,POINT (-97.0665666 36.71184760000001),True,Kaw/Ponca,Kaw/Ponca joint-use OTSA
"402 Jackson Heights Dr, Forks, WA, 98331",,,1530319.0,47.5352927,-124.332496,True,ROOFTOP,,,,,,Google,POINT (-124.332496 47.5352927),True,Quinault,Quinault Reservation
"15052 State Rd 75, Penasco, NM, 87553",,,801802.0,36.1704838,-105.6874593,True,GEOMETRIC_CENTER,,,,,,Google,POINT (-105.6874593 36.1704838),True,Picuris,Picuris Pueblo
"15347 Suquamish Way NE, Suquamish, WA, 98392",2010.0,35.0,7596977.0,47.71455,-122.57087,True,Exact,"15347 SUQUAMISH WAY NE, SUQUAMISH, WA, 98392",L,53.0,617959712.0,940100.0,Census,POINT (-122.57087 47.71455),True,Port Madison,Port Madison Reservation
"5318 Chief Brown Ln Ste B, Darrington, WA, 98241",,,7592364.0,48.3200381,-121.55297759999998,True,ROOFTOP,,,,,,Google,POINT (-121.5529776 48.3200381),True,Sauk-Suiattle,Sauk-Suiattle Reservation
"202 E Bennett Ave, Martin, SD, 57551",,,3985830.0,43.1722971,-101.7348699,True,ROOFTOP,,,,,,Google,POINT (-101.7348699 43.1722971),True,Pine Ridge,Pine Ridge Reservation
"410 W Santa Clara Bridge Rd, Espanola, NM, 87532",,,7446997.0,35.9875966,-106.0795869,True,ROOFTOP,,,,,,Google,POINT (-106.0795869 35.9875966),True,Santa Clara,Santa Clara Pueblo
"1016 S Kofa Ave, Parker, AZ, 85344",1015.0,12.0,1786634.0,34.14906,-114.29143,True,Exact,"1016 S KOFA AVE, PARKER, AZ, 85344",L,4.0,129602913.0,940200.0,Census,POINT (-114.29143 34.14906),True,Colorado River,Colorado River Indian Reservation
"110 W Central Blvd, Anadarko, OK, 73005",5069.0,15.0,906810.0,35.07242,-98.2435,True,Non_Exact,"110 E CENTRAL BLVD, ANADARKO, OK, 73005",R,40.0,92474476.0,162100.0,Census,POINT (-98.2435 35.07242),True,Kiowa-Comanche-Apache-Ft Sill Apache/Caddo-Wichita-Delaware,Kiowa-Comanche-Apache-Ft Sill Apache/Caddo-Wichita-Delaware joint-use OTSA
"9000 E Indian Bend Rd, Scottsdale, AZ, 85250",,,364349.0,33.54055510000001,-111.88699540000002,True,ROOFTOP,,,,,,Google,POINT (-111.8869954 33.54055510000001),True,Salt River,Salt River Reservation
"1499 Albite Rd, Wellington, NV, 89444",1013.0,5.0,7545972.0,38.73151,-119.50699,True,Exact,"1499 ALBITE RD, WELLINGTON, NV, 89444",R,32.0,173749555.0,2500.0,Census,POINT (-119.50699 38.73151),True,Washoe Ranches,Washoe Ranches Trust Land
"597 Peace Pipe Rd, Lac du Flambeau, WI, 54538",1258.0,125.0,7443510.0,45.970516,-89.89248,True,Exact,"597 PEACE PIPE RD, LAC DU FLAMBEAU, WI, 54538",L,55.0,165565869.0,940000.0,Census,POINT (-89.89248000000001 45.970516),True,Lac du Flambeau,Lac du Flambeau Reservation
"28095 US Hwy 12, Mobridge, SD, 57601",,,1834284.0,45.5719677,-100.4863068,True,ROOFTOP,,,,,,Google,POINT (-100.4863068 45.5719677),True,Standing Rock,Standing Rock Reservation
"16281 State Highway 305 NE, Poulsbo, WA, 98370",,,1457217.0,47.7080256,-122.58308999999998,True,ROOFTOP,,,,,,Google,POINT (-122.58309 47.7080256),True,Port Madison,Port Madison Reservation
"1001 S Veterans St, Flandreau, SD, 57028",2144.0,101.0,695358.0,44.04379,-96.60793,True,Exact,"1001 S VETERANS ST, FLANDREAU, SD, 57028",R,46.0,193668337.0,959700.0,Census,POINT (-96.60793 44.04379),True,Flandreau,Flandreau Reservation
"12820 Yelm Hwy SE, Olympia, WA, 98513",,,934081.0,47.0016758,-122.6713455,True,ROOFTOP,,,,,,Google,POINT (-122.6713455 47.0016758),True,Nisqually,Nisqually Reservation
"61 W State Route 108, Shelton, WA, 98584",,,1530861.0,47.1301265,-123.1010133,True,GEOMETRIC_CENTER,,,,,,Google,POINT (-123.1010133 47.1301265),True,Squaxin Island,Squaxin Island Reservation
"402 Carr Ln Ste B, Espanola, NM, 87532",5080.0,39.0,7462067.0,36.01676,-106.06571,True,Exact,"402 CARR LN, ESPANOLA, NM, 87532",L,35.0,143207992.0,944100.0,Census,POINT (-106.06571 36.01676),True,Ohkay Owingeh,Ohkay Owingeh
"4884 Haxton Way, Ferndale, WA, 98248",2005.0,73.0,672084.0,48.81859,-122.62781499999998,True,Exact,"4884 HAXTON WAY, FERNDALE, WA, 98248",R,53.0,183807664.0,940000.0,Census,POINT (-122.627815 48.81859),True,Lummi,Lummi Reservation
"203 E US Hwy 18, Martin, SD, 57551",,,1834248.0,43.172162,-101.7321404,True,RANGE_INTERPOLATED,,,,,,Google,POINT (-101.7321404 43.172162),True,Pine Ridge,Pine Ridge Reservation
"124 US Hwy 18 281, Pickstown, SD, 57367",3123.0,23.0,1762711.0,43.069378,-98.537476,True,Non_Exact,"124 US HWY 18, PICKSTOWN, SD, 57367",R,46.0,638299951.0,940200.0,Census,POINT (-98.537476 43.069378),True,Yankton,Yankton Reservation
"101 Main St, Manderson, SD, 57756",,,1639679.0,43.2352788,-102.4712262,True,ROOFTOP,,,,,,Google,POINT (-102.4712262 43.2352788),True,Pine Ridge,Pine Ridge Reservation
"2616 N 14th St, Ponca City, OK, 74601",2002.0,71.0,1988591.0,36.73465,-97.06726,True,Non_Exact,"2616 N 14TH ST, PONCA CITY, OK, 74601",L,40.0,115892251.0,202.0,Census,POINT (-97.06726 36.73465),True,Kaw/Ponca,Kaw/Ponca joint-use OTSA
"501 N 8th St, Barnsdall, OK, 74002",2055.0,113.0,4038700.0,36.557735,-96.16585,True,Exact,"501 8TH ST, BARNSDALL, OK, 74002",R,40.0,82322722.0,940008.0,Census,POINT (-96.16585000000001 36.557735),True,Osage,Osage Reservation
"2557 Lummi View Dr, Bellingham, WA, 98226",1048.0,73.0,713990.0,48.732616,-122.66916,True,Exact,"2557 LUMMI VIEW DR, BELLINGHAM, WA, 98226",R,53.0,183767121.0,940000.0,Census,POINT (-122.66916 48.732616),True,Lummi,Lummi Reservation
"544 N Main St, Fairfax, OK, 74637",,,7448117.0,36.5743373,-96.7039587,True,ROOFTOP,,,,,,Google,POINT (-96.7039587 36.5743373),True,Osage,Osage Reservation
"511 SD Hwy 50, Lake Andes, SD, 57356",,,685535.0,43.1542934,-98.5419067,True,ROOFTOP,,,,,,Google,POINT (-98.5419067 43.1542934),True,Yankton,Yankton Reservation
"102 Bennett Ave, Martin, SD, 57551",,,685539.0,43.1721645,-101.7333838,True,RANGE_INTERPOLATED,,,,,,Google,POINT (-101.7333838 43.1721645),True,Pine Ridge,Pine Ridge Reservation
"Hwy 313 & Camino Karsten, Algodones, NM, 87001",,,7607709.0,35.384402,-106.4698011,True,GEOMETRIC_CENTER,,,,,,Google,POINT (-106.4698011 35.384402),True,San Felipe,San Felipe Pueblo
"515 Quinault St, Taholah, WA, 98587",1336.0,27.0,1813173.0,47.347916,-124.28963,True,Exact,"515 QUINAULT ST, TAHOLAH, WA, 98587",R,53.0,180590643.0,940000.0,Census,POINT (-124.28963 47.347916),True,Quinault,Quinault Reservation
"429 Michigan Ave, Orofino, ID, 83544",4030.0,35.0,7493176.0,46.480957,-116.24998,True,Exact,"429 MICHIGAN AVE, OROFINO, ID, 83544",R,16.0,201684893.0,940000.0,Census,POINT (-116.24998 46.480957),True,Nez Perce,Nez Perce Reservation
"101 SD Hwy 46 E, Wagner, SD, 57380",,,7593801.0,43.0797918,-98.304567,True,ROOFTOP,,,,,,Google,POINT (-98.30456700000001 43.0797918),True,Yankton,Yankton Reservation
"6095 Us Highway 101, Amanda Park, WA, 98526",1020.0,27.0,1754021.0,47.45918,-123.8961,True,Non_Exact,"6095 US HWY 101, AMANDA PARK, WA, 98526",L,53.0,180596309.0,940000.0,Census,POINT (-123.8961 47.45918),True,Quinault,Quinault Reservation
"5861 Old Hwy 91 W, Ivins, UT, 84738",,,7297469.0,37.1822962,-113.7252994,True,ROOFTOP,,,,,,Google,POINT (-113.7252994 37.1822962),True,Paiute (UT),Paiute (UT) Reservation
"100 St Hwy 12 W, McLaughlin, SD, 57642",,,7444012.0,45.81609,-100.81424,True,GEOMETRIC_CENTER,,,,,,Google,POINT (-100.81424 45.81609),True,Standing Rock,Standing Rock Reservation
"800 E Highway 46, Wagner, SD, 57380",3023.0,23.0,1783022.0,43.08168,-98.30329,True,Non_Exact,"800 STATE HWY 46, WAGNER, SD, 57380",R,46.0,639607997.0,940300.0,Census,POINT (-98.30329 43.08168),True,Yankton,Yankton Reservation
"103 W Bennett St, Martin, SD, 57551",,,3716865.0,43.1721416,-101.7333838,True,ROOFTOP,,,,,,Google,POINT (-101.7333838 43.1721416),True,Pine Ridge,Pine Ridge Reservation
"2902 N 14th St, Ponca City, OK, 74601",2002.0,71.0,944547.0,36.737293,-97.067276,True,Non_Exact,"2902 N 14TH ST, PONCA CITY, OK, 74601",L,40.0,115892251.0,202.0,Census,POINT (-97.06727600000001 36.737293),True,Kaw/Ponca,Kaw/Ponca joint-use OTSA
"6384 Us Highway 101, Amanda Park, WA, 98526",1016.0,27.0,494364.0,47.468628,-123.923294,True,Non_Exact,"6384 US HWY 101, AMANDA PARK, WA, 98526",R,53.0,180615568.0,940000.0,Census,POINT (-123.923294 47.468628),True,Quinault,Quinault Reservation
"103 E Main St, Hominy, OK, 74035",4054.0,113.0,1852430.0,36.41555,-96.39392,True,Exact,"103 E MAIN ST, HOMINY, OK, 74035",R,40.0,82325358.0,940001.0,Census,POINT (-96.39391999999999 36.41555),True,Osage,Osage Reservation
"800 E 6th St, Pawhuska, OK, 74056",5013.0,113.0,2116869.0,36.66357,-96.32977,True,Non_Exact,"800 E 6TH ST, PAWHUSKA, OK, 74056",L,40.0,82356317.0,940002.0,Census,POINT (-96.32977 36.66357),True,Osage,Osage Reservation
"1851 Hwy 69 E, Prescott, AZ, 86301",,,543332.0,34.5509665,-112.433903,True,RANGE_INTERPOLATED,,,,,,Google,POINT (-112.433903 34.5509665),True,Yavapai-Prescott,Yavapai-Prescott Reservation
"16000 N Maricopa Rd, Maricopa, AZ, 85139",,,7136876.0,33.02647630000001,-112.050493,True,ROOFTOP,,,,,,Google,POINT (-112.050493 33.02647630000001),True,Maricopa (Ak Chin),Maricopa (Ak Chin) Indian Reservation
"21695 Sd Highway 47, Stephan, SD, 57346",,,1853319.0,44.2515026,-99.4425702,True,ROOFTOP,,,,,,Google,POINT (-99.44257020000001 44.2515026),True,Crow Creek,Crow Creek Reservation
"130 E Sd Highway 50, Wagner, SD, 57380",3046.0,23.0,921015.0,43.081646,-98.29156,True,Exact,"130 STATE HWY 50, WAGNER, SD, 57380",R,46.0,174516845.0,940300.0,Census,POINT (-98.29156 43.081646),True,Yankton,Yankton Reservation
"11903 State Highway 63, Little Eagle, SD, 57639",,,7488230.0,45.8406244,-100.8106051,True,RANGE_INTERPOLATED,,,,,,Google,POINT (-100.8106051 45.8406244),True,Standing Rock,Standing Rock Reservation
"8000 NE Little Boston Rd, Kingston, WA, 98346",2016.0,35.0,1475844.0,47.838783,-122.54707,True,Exact,"8000 NE LITTLE BOSTON RD, KINGSTON, WA, 98346",R,53.0,187672181.0,90101.0,Census,POINT (-122.54707 47.838783),True,Port Gamble,Port Gamble Reservation
"560 Broad St, Salamanca, NY, 14779",6010.0,9.0,7552419.0,42.158268,-78.73591,True,Exact,"560 BROAD ST, SALAMANCA, NY, 14779",R,36.0,122037354.0,940300.0,Census,POINT (-78.73591 42.158268),True,Allegany,Allegany Reservation
"15406 N Maricopa Rd, Maricopa, AZ, 85139",,,7004414.0,33.024727500000004,-112.0507482,True,ROOFTOP,,,,,,Google,POINT (-112.0507482 33.0247275),True,Maricopa (Ak Chin),Maricopa (Ak Chin) Indian Reservation
"15406 N Maricopa Rd, Maricopa, AZ, 85139",,,7004410.0,33.024727500000004,-112.0507482,True,ROOFTOP,,,,,,Google,POINT (-112.0507482 33.0247275),True,Maricopa (Ak Chin),Maricopa (Ak Chin) Indian Reservation
"391 E Makaala St, Hilo, HI, 96720",,,3889985.0,19.7010308,-155.0599936,True,ROOFTOP,,,,,,Google,POINT (-155.0599936 19.7010308),True,Waiakea,Waiakea Hawaiian Home Land
"16 Cherokee Xing Ste 4, Whittier, NC, 28789",,,994666.0,35.46295679999999,-83.3153712,True,ROOFTOP,,,,,,Google,POINT (-83.3153712 35.46295679999999),True,Eastern Cherokee,Eastern Cherokee Reservation
"812 Sd Hwy 47, Fort Thompson, SD, 57339",,,7560022.0,44.069596,-99.4378659,True,RANGE_INTERPOLATED,,,,,,Google,POINT (-99.43786590000001 44.069596),True,Crow Creek,Crow Creek Reservation
"108 Old Abe Rd, Lac du Flambeau, WI, 54538",2157.0,125.0,1929606.0,45.97463,-89.88521,True,Exact,"108 OLD ABE RD, LAC DU FLAMBEAU, WI, 54538",L,55.0,640227613.0,940000.0,Census,POINT (-89.88521 45.97463),True,Lac du Flambeau,Lac du Flambeau Reservation
"611 Us Highway 281, Lake Andes, SD, 57356",,,1876486.0,43.15358,-98.54132659999999,True,ROOFTOP,,,,,,Google,POINT (-98.54132659999999 43.15358),True,Yankton,Yankton Reservation
"340767 HWY 407, Pine Ridge, SD, 57770",,,634779.0,43.0252303,-102.5568296,True,ROOFTOP,,,,,,Google,POINT (-102.5568296 43.0252303),True,Pine Ridge,Pine Ridge Reservation
"905 W Sd Highway 46, Wagner, SD, 57380",,,1980039.0,43.081352,-98.27745949999999,True,ROOFTOP,,,,,,Google,POINT (-98.27745949999999 43.081352),True,Yankton,Yankton Reservation
"407 3rd Ave NW, Ronan, MT, 59864",4006.0,47.0,5592579.0,47.53349,-114.10236,True,Exact,"407 3RD AVE NW, RONAN, MT, 59864",L,30.0,206901836.0,940500.0,Census,POINT (-114.10236 47.53349),True,Flathead,Flathead Reservation
"1 Main St, Needles, CA, 92363",,,7340956.0,34.4832501,-114.40355,True,ROOFTOP,,,,,,Google,POINT (-114.40355 34.4832501),True,Chemehuevi,Chemehuevi Reservation
"3700 Lake Rd, Ponca City, OK, 74604",3011.0,71.0,1936386.0,36.70944,-97.032196,True,Exact,"3700 LAKE RD, PONCA CITY, OK, 74604",R,40.0,635531945.0,300.0,Census,POINT (-97.032196 36.70944),True,Kaw/Ponca,Kaw/Ponca joint-use OTSA
"339 Main St, New Town, ND, 58763",,,1931506.0,47.9793739,-102.4925764,True,ROOFTOP,,,,,,Google,POINT (-102.4925764 47.9793739),True,Fort Berthold,Fort Berthold Reservation
"785 C St, Plummer, ID, 83851",5170.0,9.0,5551809.0,47.335167,-116.885025,True,Exact,"785 C ST, PLUMMER, ID, 83851",L,16.0,192857086.0,940000.0,Census,POINT (-116.885025 47.335167),True,Coeur d'Alene,Coeur d'Alene Reservation
"1003 Antwine Ave, Wynona, OK, 74084",,,3648331.0,36.5424681,-96.326815,True,RANGE_INTERPOLATED,,,,,,Google,POINT (-96.326815 36.5424681),True,Osage,Osage Reservation
"317 Nezperce Ave, Winchester, ID, 83555",3112.0,61.0,5589175.0,46.2397,-116.62263,True,Exact,"317 NEZPERCE AVE, WINCHESTER, ID, 83555",L,16.0,201754721.0,940002.0,Census,POINT (-116.62263 46.2397),True,Nez Perce,Nez Perce Reservation
"26 N Main St, Kooskia, ID, 83539",3044.0,49.0,5585816.0,46.139133,-115.97879,True,Exact,"26 MAIN ST, KOOSKIA, ID, 83539",L,16.0,195883237.0,940000.0,Census,POINT (-115.97879 46.139133),True,Nez Perce,Nez Perce Reservation
"101 College Ave, Orofino, ID, 83544",,,7544143.0,46.4782868,-116.2548759,True,ROOFTOP,,,,,,Google,POINT (-116.2548759 46.4782868),True,Nez Perce,Nez Perce Reservation
"212 Main St, Pender, NE, 68047",,,1709174.0,42.1142152,-96.7052078,True,ROOFTOP,,,,,,Google,POINT (-96.7052078 42.1142152),True,Omaha,Omaha Reservation
"202 Main St, Pender, NE, 68047",,,1709171.0,42.1142902,-96.7048571,True,ROOFTOP,,,,,,Google,POINT (-96.7048571 42.1142902),True,Omaha,Omaha Reservation
"10411 E Mcdowell Rd, Scottsdale, AZ, 85256",3000.0,13.0,2153740.0,33.46577,-111.858765,True,Non_Exact,"10411 E MCDOWELL RD, SCOTTSDALE, AZ, 85256",R,4.0,128233470.0,941300.0,Census,POINT (-111.858765 33.46577),True,Salt River,Salt River Reservation
"777 S Resort Dr, Valley Center, CA, 92082",,,7602333.0,33.267594,-116.95543870000002,True,ROOFTOP,,,,,,Google,POINT (-116.9554387 33.267594),True,Rincon,Rincon Reservation
"25 W Main St, Craigmont, ID, 83523",,,5581880.0,46.2406179,-116.4743821,True,ROOFTOP,,,,,,Google,POINT (-116.4743821 46.2406179),True,Nez Perce,Nez Perce Reservation
"53 Wildwood Ave, Salamanca, NY, 14779",3025.0,9.0,3929032.0,42.157566,-78.71369,True,Exact,"53 WILDWOOD AVE, SALAMANCA, NY, 14779",R,36.0,640545196.0,940300.0,Census,POINT (-78.71369 42.157566),True,Allegany,Allegany Reservation
"230 S Riverside Dr, Espanola, NM, 87532",,,5217391.0,35.99277120000001,-106.0680809,True,RANGE_INTERPOLATED,,,,,,Google,POINT (-106.0680809 35.99277120000001),True,Santa Clara,Santa Clara Pueblo
"209 S Main, Solen, ND, 58570",1091.0,85.0,7532596.0,46.385036,-100.79648,True,Non_Exact,"209 MAIN ST, SOLEN, ND, 58570",L,38.0,197229361.0,940800.0,Census,POINT (-100.79648 46.385036),True,Standing Rock,Standing Rock Reservation
"45000 Pechanga Pkwy, Temecula, CA, 92592",,,2455013.0,33.4560541,-117.1067437,True,ROOFTOP,,,,,,Google,POINT (-117.1067437 33.4560541),True,Pechanga,Pechanga Reservation
"226 Johnson Ave, Orofino, ID, 83544",5041.0,35.0,3820714.0,46.477375,-116.252525,True,Exact,"226 JOHNSON AVE, OROFINO, ID, 83544",R,16.0,201684612.0,940000.0,Census,POINT (-116.252525 46.477375),True,Nez Perce,Nez Perce Reservation
"325 Main St SW, Ronan, MT, 59864",4059.0,47.0,5595041.0,47.52873,-114.10211,True,Exact,"325 MAIN ST SW, RONAN, MT, 59864",R,30.0,206890872.0,940500.0,Census,POINT (-114.10211 47.52873),True,Flathead,Flathead Reservation
"219 Main St, Pender, NE, 68047",3075.0,173.0,1729625.0,42.114075,-96.70461,True,Non_Exact,"219 N MAIN ST, PENDER, NE, 68047",L,31.0,193833736.0,940100.0,Census,POINT (-96.70461 42.114075),True,Omaha,Omaha Reservation
"14455 State Highway 16, Brooks, CA, 95606",,,3753923.0,38.7342845,-122.1429269,True,ROOFTOP,,,,,,Google,POINT (-122.1429269 38.7342845),True,Rumsey,Rumsey Indian Rancheria
"201 Main St, Hot Springs, MT, 59845",2305.0,89.0,5575678.0,47.608463,-114.66994,True,Exact,"201 MAIN ST, HOT SPRINGS, MT, 59845",L,30.0,204459506.0,940300.0,Census,POINT (-114.66994 47.608463),True,Flathead,Flathead Reservation
"101 N Main St, Thurston, NE, 68062",2377.0,173.0,1725484.0,42.1773,-96.700806,True,Exact,"101 MAIN ST, THURSTON, NE, 68062",R,31.0,193835249.0,940200.0,Census,POINT (-96.700806 42.1773),True,Winnebago,Winnebago Reservation
"68 NM 291, Espanola, NM, 87532",,,1799731.0,36.0361235,-106.0618135,True,GEOMETRIC_CENTER,,,,,,Google,POINT (-106.0618135 36.0361235),True,Ohkay Owingeh,Ohkay Owingeh
"73124 Us Highway 93, Saint Ignatius, MT, 59865",,,5563247.0,47.3850645,-114.09631,True,ROOFTOP,,,,,,Google,POINT (-114.09631 47.3850645),True,Flathead,Flathead Reservation
"9700 E Indian Bend Rd, Scottsdale, AZ, 85256",,,3746561.0,33.53861989999999,-111.870777,True,ROOFTOP,,,,,,Google,POINT (-111.870777 33.53861989999999),True,Salt River,Salt River Reservation
"27 Scenic Dr, Trinidad, CA, 95570",,,1773384.0,41.0534661,-124.1289446,True,ROOFTOP,,,,,,Google,POINT (-124.1289446 41.0534661),True,Trinidad,Trinidad Rancheria
"13603 Hwy 64, Dulce, NM, 87528",3015.0,39.0,7534481.0,36.93425,-106.98569,True,Non_Exact,"13603 US HWY 64, DULCE, NM, 87528",R,35.0,143279652.0,941000.0,Census,POINT (-106.98569 36.93425),True,Jicarilla Apache Nation,Jicarilla Apache Nation Reservation
"17 Main St N, Parshall, ND, 58770",1155.0,61.0,3600861.0,47.95122,-102.13344,True,Non_Exact,"17 MAIN ST, PARSHALL, ND, 58770",L,38.0,200599142.0,940300.0,Census,POINT (-102.13344 47.95122),True,Fort Berthold,Fort Berthold Reservation
"221 S Main St, Lapwai, ID, 83540",5060.0,69.0,5578994.0,46.40393,-116.80485,True,Non_Exact,"221 MAIN ST S, LAPWAI, ID, 83540",R,16.0,173133979.0,940000.0,Census,POINT (-116.80485 46.40393),True,Nez Perce,Nez Perce Reservation
"109 S 5th St, Barnsdall, OK, 74002",3047.0,113.0,1950962.0,36.56121,-96.16183,True,Exact,"109 5TH ST, BARNSDALL, OK, 74002",R,40.0,82369401.0,940008.0,Census,POINT (-96.16182999999999 36.56121),True,Osage,Osage Reservation
"1348 92nd St, Fort Yates, ND, 58538",1136.0,85.0,2056810.0,46.088425,-100.65778,True,Exact,"1348 92ND ST, FORT YATES, ND, 58538",R,38.0,197237268.0,940900.0,Census,POINT (-100.65778 46.088425),True,Standing Rock,Standing Rock Reservation
"9445 State Highway 20, Skiatook, OK, 74070",,,7437808.0,36.3752782,-96.0951007,True,RANGE_INTERPOLATED,,,,,,Google,POINT (-96.0951007 36.3752782),True,Osage,Osage Reservation
"413 Main St, Ferdinand, ID, 83526",5064.0,49.0,5565826.0,46.152443,-116.39042,True,Exact,"413 MAIN ST, FERDINAND, ID, 83526",L,16.0,195905625.0,940000.0,Census,POINT (-116.39042 46.152443),True,Nez Perce,Nez Perce Reservation
"360 Main St, New Town, ND, 58763",2059.0,61.0,1881969.0,47.979744,-102.48668,True,Exact,"360 MAIN ST, NEW TOWN, ND, 58763",L,38.0,200598157.0,940400.0,Census,POINT (-102.48668 47.979744),True,Fort Berthold,Fort Berthold Reservation
"222 Main St, Warwick, ND, 58381",2184.0,5.0,1893716.0,47.85481,-98.709564,True,Exact,"222 MAIN ST, WARWICK, ND, 58381",L,38.0,181323707.0,940200.0,Census,POINT (-98.709564 47.85481),True,Spirit Lake,Spirit Lake Reservation
"42820 State Highway 20, Ralston, OK, 74650",,,7224433.0,36.5063968,-96.7021315,True,RANGE_INTERPOLATED,,,,,,Google,POINT (-96.70213149999999 36.5063968),True,Osage,Osage Reservation
"37115 State Highway 8, Anadarko, OK, 73005",3079.0,15.0,1939523.0,35.01822,-98.2337,True,Exact,"37115 STATE HWY 8, ANADARKO, OK, 73005",R,40.0,92463895.0,162000.0,Census,POINT (-98.2337 35.01822),True,Kiowa-Comanche-Apache-Ft Sill Apache/Caddo-Wichita-Delaware,Kiowa-Comanche-Apache-Ft Sill Apache/Caddo-Wichita-Delaware joint-use OTSA
