address,block,countyfp,id,lat,lon,match,matchtype,parsed,side,statefp,tigerlineid,tract,matchsource
"2224 State Highway 20, Colusa, CA, 95932",4009.0,11.0,5245856.0,39.19055,-121.99746999999999,True,Exact,"2224 STATE HWY 20, COLUSA, CA, 95932",L,6.0,612658914.0,200.0,Census
"301 N Merrill St, Chamberlain, SD, 57325",3023.0,15.0,1956625.0,43.811775,-99.326775,True,Exact,"301 N MERRILL ST, CHAMBERLAIN, SD, 57325",L,46.0,639858850.0,973200.0,Census
"1000 Buffalo Run Blvd, Miami, OK, 74354",,,1907013.0,36.892780200000004,-94.84070600000001,True,RANGE_INTERPOLATED,,,,,,Google
"660 W Fairway Dr, Mesa, AZ, 85201",2005.0,13.0,5268816.0,33.43947,-111.84563,True,Exact,"660 W FAIRWAY DR, MESA, AZ, 85201",R,4.0,128942621.0,421101.0,Census
"3480 Quail Run Rd, Blythe, CA, 92225",1760.0,65.0,3755343.0,33.671986,-114.63073999999999,True,Exact,"3480 QUAIL RUN RD, BLYTHE, CA, 92225",L,6.0,195069892.0,46900.0,Census
"2100 Ruby View Dr, Elko, NV, 89801",2088.0,7.0,5265548.0,40.854374,-115.7619,True,Exact,"2100 RUBY VIEW DR, ELKO, NV, 89801",R,32.0,154624582.0,950702.0,Census
"3400 E Highway 246, Santa Ynez, CA, 93460",5013.0,83.0,1871372.0,34.60986,-120.08707,True,Non_Exact,"3400 STATE RTE 246, SANTA YNEZ, CA, 93460",R,6.0,108666536.0,1906.0,Census
"13278 Carney Rd, Akron, NY, 14001",2036.0,29.0,5532488.0,43.047455,-78.48831,True,Exact,"13278 CARNEY RD, AKRON, NY, 14001",L,36.0,48335428.0,14803.0,Census
"607 S Mill Ave, Tempe, AZ, 85281",,,1603196.0,33.4240032,-111.9395103,True,ROOFTOP,,,,,,Google
"11300 Resort Dr, Parker, AZ, 85344",,,5267965.0,34.1876169,-114.206515,True,ROOFTOP,,,,,,Google
"149 S Farmer Ave, Tempe, AZ, 85281",4017.0,13.0,7494386.0,33.428726,-111.94428,True,Non_Exact,"149 S FARMER AVE, TEMPE, AZ, 85281",L,4.0,128921760.0,318800.0,Census
"6005 Anthem Pkwy, Immokalee, FL, 34142",1145.0,21.0,2588165.0,26.309227000000003,-81.44163,True,Exact,"6005 ANTHEM PKWY, IMMOKALEE, FL, 34142",R,12.0,619112387.0,11202.0,Census
"5594 W Wildhorse Pass Blvd, Chandler, AZ, 85226",,,7578542.0,33.266519800000005,-111.99188000000001,True,ROOFTOP,,,,,,Google
"3227 Civic Center Dr, North Las Vegas, NV, 89030",1005.0,3.0,1861564.0,36.218143,-115.12058,True,Non_Exact,"3227 N CIVIC CENTER DR, NORTH LAS VEGAS, NV, 89030",L,32.0,201866299.0,4601.0,Census
"3636 N Scottsdale Rd, Scottsdale, AZ, 85251",1028.0,13.0,1777004.0,33.49007,-111.92612,True,Non_Exact,"3636 N SCOTTSDALE RD, SCOTTSDALE, AZ, 85251",L,4.0,639296662.0,217201.0,Census
"1127 4th Ave S, Park Falls, WI, 54552",2006.0,99.0,1759838.0,45.947094,-90.46324,True,Non_Exact,"1127 4TH AVE N, PARK FALLS, WI, 54552",R,55.0,194367163.0,970200.0,Census
"80875 Avenue 40, Indio, CA, 92203",2000.0,65.0,1902818.0,33.758415,-116.25381999999999,True,Exact,"80875 AVE 40, INDIO, CA, 92203",R,6.0,194773032.0,49400.0,Census
"8950 Weathered Stone Dr, Naples, FL, 34120",3113.0,21.0,2195562.0,26.279321999999997,-81.676956,True,Exact,"8950 WEATHERED STONE DR, NAPLES, FL, 34120",R,12.0,619132820.0,11202.0,Census
"72-3890 Hawaii Belt Rd, Kailua Kona, HI, 96740",1060.0,1.0,5241243.0,19.745142,-155.97446000000002,True,Exact,"72-3890 HAWAII BELT RD, KAILUA KONA, HI, 96740",R,15.0,634522197.0,21507.0,Census
"301 Blackjack Dr, Sand Springs, OK, 74063",,,1839659.0,,,False,,,,,,,
"84000 Terra Lago Pkwy, Indio, CA, 92203",1081.0,65.0,5241004.0,33.740185,-116.18626,True,Exact,"84000 TERRA LAGO PKWY, INDIO, CA, 92203",L,6.0,195082576.0,45228.0,Census
"14455 State Highway 16, Brooks, CA, 95606",,,3976795.0,38.734284499999994,-122.1429269,True,ROOFTOP,,,,,,Google
"68 1400 Mauna Lani Dr, Kamuela, HI, 96743",,,2477639.0,19.946170199999997,-155.8667477,True,ROOFTOP,,,,,,Google
"800 E 7th St, Wewoka, OK, 74884",5000.0,133.0,1769636.0,35.152225,-96.502815,True,Non_Exact,"800 W 7TH ST, WEWOKA, OK, 74884",L,40.0,607551207.0,583600.0,Census
"1520 N Eastern Ave, Las Vegas, NV, 89101",1000.0,3.0,2483062.0,36.187145,-115.11608999999999,True,Non_Exact,"1520 N EASTERN AVE, LAS VEGAS, NV, 89101",R,32.0,201868266.0,525.0,Census
"510 Old Abe Rd, Lac du Flambeau, WI, 54538",2087.0,125.0,5045896.0,45.972683,-89.89475,True,Non_Exact,"510 OLD ABE RD, LAC DU FLAMBEAU, WI, 54538",L,55.0,640225070.0,940000.0,Census
"1688 W Bakerview Rd, Bellingham, WA, 98226",,,5599380.0,48.7900506,-122.5239985,True,ROOFTOP,,,,,,Google
"900 Golf Course Rd, Saint Maries, ID, 83861",1047.0,9.0,5588019.0,47.31491,-116.53823999999999,True,Exact,"900 GOLF COURSE RD, ST MARIES, ID, 83861",R,16.0,192858855.0,950100.0,Census
"1744 Mountain City Hwy, Elko, NV, 89801",2002.0,7.0,2276232.0,40.834644,-115.78764,True,Exact,"1744 MOUNTAIN CITY HWY, ELKO, NV, 89801",R,32.0,612588847.0,950900.0,Census
"17 Fisher St, Taunton, MA, 27802",1001.0,5.0,5128508.0,41.89707,-71.12598,True,Non_Exact,"17 FISHER ST, TAUNTON, MA, 02780",R,25.0,46759571.0,613400.0,Census
"92637 Hwy 93, Arlee, MT, 59821",2038.0,47.0,2200409.0,47.160379999999996,-114.08312,True,Non_Exact,"92637 US HWY 93, ARLEE, MT, 59821",R,30.0,206930514.0,940700.0,Census
"100 Hwy 23 W, New Town, ND, 58763",,,1945746.0,47.97965429999999,-102.4944446,True,RANGE_INTERPOLATED,,,,,,Google
"124 Anderson Rd N, Rock Hill, SC, 29730",,,5628899.0,34.94166679999999,-80.99651740000002,True,ROOFTOP,,,,,,Google
"29 Road 3025, Aztec, NM, 87410",2015.0,45.0,1925916.0,36.803455,-108.02582,True,Exact,"29 RD 3025, AZTEC, NM, 87410",R,35.0,127468744.0,608.0,Census
"1711 Main St, Niagara Falls, NY, 14305",1020.0,63.0,5140619.0,43.10474,-79.05287,True,Exact,"1711 MAIN ST, NIAGARA FALLS, NY, 14305",R,36.0,48683574.0,20500.0,Census
"1676 Kalakaua Ave Apt 1, Honolulu, HI, 96826",1002.0,3.0,7272054.0,21.292904,-157.83671999999999,True,Exact,"1676 KALAKAUA AVE, HONOLULU, HI, 96826",L,15.0,203241518.0,3604.0,Census
"1401 W Warren Rd, Bradford, PA, 16701",2087.0,83.0,5633756.0,41.86645,-78.71744,True,Exact,"1401 W WARREN RD, BRADFORD, PA, 16701",R,42.0,122631111.0,421000.0,Census
"777 Casino Dr, Cherokee, NC, 28719",3000.0,99.0,1972932.0,35.469555,-83.299774,True,Exact,"777 CASINO DR, CHEROKEE, NC, 28719",L,37.0,634882985.0,940200.0,Census
"1500 330th St, Sloan, IA, 51055",2260.0,193.0,5595275.0,42.228657,-96.30821,True,Exact,"1500 330TH ST, SLOAN, IA, 51055",R,19.0,93434755.0,3500.0,Census
"7822 W Pkwy Blvd, Sand Springs, OK, 74063",,,1945316.0,36.1456127,-96.0792787,True,ROOFTOP,,,,,,Google
"14616 Woods Valley Rd, Valley Center, CA, 92082",3012.0,73.0,2628208.0,33.205257,-117.01247,True,Exact,"14616 WOODS VALLEY RD, VALLEY CENTER, CA, 92082",L,6.0,195438015.0,19106.0,Census
"156 Klamath Blvd, Klamath, CA, 95548",1082.0,15.0,5238065.0,41.531063,-124.03906,True,Non_Exact,"156 KLAMATH CIR, KLAMATH, CA, 95548",R,6.0,113178275.0,203.0,Census
"1077 S Kyrene Rd, Chandler, AZ, 85226",,,3503190.0,33.2891407,-111.942719,True,ROOFTOP,,,,,,Google
"150 Country Club Rd, Honolulu, HI, 96817",1001.0,3.0,5241238.0,21.339294,-157.84041000000002,True,Exact,"150 COUNTRY CLUB RD, HONOLULU, HI, 96817",R,15.0,607834249.0,4600.0,Census
"4997 Kahala Ave, Honolulu, HI, 96816",4005.0,3.0,5241239.0,21.271921,-157.7757,True,Exact,"4997 KAHALA AVE, HONOLULU, HI, 96816",R,15.0,203260726.0,500.0,Census
"101 Golf Course Ln, Oneida, NY, 13421",3010.0,53.0,1905098.0,43.060574,-75.60824000000001,True,Exact,"101 GOLF COURSE LN, ONEIDA, NY, 13421",L,36.0,46522996.0,940103.0,Census
"6996 Us Highway 50 E, Dayton, NV, 89403",,,1930054.0,39.307376899999994,-119.507962,True,RANGE_INTERPOLATED,,,,,,Google
"1440 W Desert Hills Dr, Yuma, AZ, 85365",3007.0,27.0,5268839.0,32.661415000000005,-114.63633999999999,True,Exact,"1440 W DESERT HILLS DR, YUMA, AZ, 85365",R,4.0,636471873.0,1001.0,Census
"5200 Cochiti Hwy, Cochiti Lake, NM, 87083",2380.0,43.0,1935746.0,35.651024,-106.33386000000002,True,Exact,"5200 COCHITI HWY, COCHITI LAKE, NM, 87083",L,35.0,194014439.0,11000.0,Census
"200 S 3rd St, Las Vegas, NV, 89101",2001.0,3.0,7353370.0,36.168972,-115.14375,True,Exact,"200 S 3RD ST, LAS VEGAS, NV, 89101",R,32.0,201867454.0,700.0,Census
"700 W Rio Salado Pkwy, Tempe, AZ, 85281",4005.0,13.0,2246085.0,33.43011,-111.95958999999999,True,Exact,"700 W RIO SALADO PKWY, TEMPE, AZ, 85281",L,4.0,128928502.0,318800.0,Census
"301 Fremont St, Las Vegas, NV, 89101",2004.0,3.0,1546971.0,36.169445,-115.14112,True,Exact,"301 FREMONT ST, LAS VEGAS, NV, 89101",R,32.0,201867512.0,700.0,Census
"1130 W Winnemucca Blvd, Winnemucca, NV, 89445",,,5265565.0,40.965637799999996,-117.7438669,True,ROOFTOP,,,,,,Google
"1000 Long Dr, Carson City, NV, 89705",,,1601550.0,39.089221200000004,-119.76274790000001,True,ROOFTOP,,,,,,Google
"14011 N Bush Hwy, Mesa, AZ, 85215",2201.0,13.0,3702552.0,33.5116,-111.68383,True,Non_Exact,"14011 N BUSH HWY, MESA, AZ, 85215",R,4.0,128250600.0,941300.0,Census
"101 Maalaea Rd, Wailuku, HI, 96793",1036.0,9.0,7596557.0,20.792196,-156.51144,True,Exact,"101 MAALAEA RD, WAILUKU, HI, 96793",L,15.0,85066384.0,32000.0,Census
"1130 Bethel St, Honolulu, HI, 96813",1008.0,3.0,5263383.0,21.310791000000002,-157.86108000000002,True,Exact,"1130 BETHEL ST, HONOLULU, HI, 96813",L,15.0,203236002.0,4000.0,Census
"7940 Us Highway 51 S, Minocqua, WI, 54548",,,7534067.0,45.8504703,-89.7026953,True,ROOFTOP,,,,,,Google
"100 3rd St W, Lemmon, SD, 57638",,,3277133.0,45.9419343,-102.16090129999999,True,RANGE_INTERPOLATED,,,,,,Google
"1925 SE 9th Ave, Okeechobee, FL, 34974",2043.0,93.0,5184340.0,27.226422999999997,-80.82016999999999,True,Non_Exact,"1925 SE 9TH AVE, OKEECHOBEE, FL, 34974",R,12.0,4974225.0,910500.0,Census
"4201 Sd Highway 34, Pierre, SD, 57501",1041.0,65.0,1944473.0,44.352059999999994,-100.28865,True,Non_Exact,"4201 STATE HWY 34, PIERRE, SD, 57501",L,46.0,200329684.0,977900.0,Census
"900 S Floating Green Dr, Coeur D Alene, ID, 83814",2150.0,55.0,3356263.0,47.665253,-116.75746000000001,True,Exact,"900 S FLOATING GREEN DR, COEUR D ALENE, ID, 83814",L,16.0,629110727.0,1600.0,Census
"5740 W Baseline Rd, Laveen, AZ, 85339",1014.0,13.0,5269933.0,33.377472,-112.1837,True,Non_Exact,"5740 W BASELINE RD, LAVEEN, AZ, 85339",R,4.0,243914460.0,116604.0,Census
"120 N Main St, Yerington, NV, 89447",3069.0,19.0,7023404.0,38.988815,-119.16318500000001,True,Exact,"120 N MAIN ST, YERINGTON, NV, 89447",R,32.0,140343338.0,960900.0,Census
"266 Kaelepulu Dr, Kailua, HI, 96734",1008.0,3.0,5241224.0,21.391807999999997,-157.71878,True,Exact,"266 KAELEPULU DR, KAILUA, HI, 96734",R,15.0,203249060.0,11202.0,Census
"18401 E El Circulo Dr, Rio Verde, AZ, 85263",,,7470686.0,33.7329769,-111.6772721,True,ROOFTOP,,,,,,Google
"777 Casino Pkwy, Murphy, NC, 28906",,,7424549.0,35.114925799999995,-83.99243899999998,True,ROOFTOP,,,,,,Google
"53142 Highway 12, Niobrara, NE, 68760",,,7195438.0,42.7321064,-97.88869050000001,True,ROOFTOP,,,,,,Google
"33 W Winnemucca Blvd, Winnemucca, NV, 89445",3063.0,13.0,5265339.0,40.973343,-117.73503999999998,True,Non_Exact,"33 W WINNEMUCCA BLVD, WINNEMUCCA, NV, 89445",R,32.0,170941818.0,10701.0,Census
"1420 Cornell Ave, Lovelock, NV, 89419",5001.0,27.0,5265336.0,40.18554,-118.47133999999998,True,Exact,"1420 CORNELL AVE, LOVELOCK, NV, 89419",R,32.0,636421558.0,960100.0,Census
"274 3rd Ave N, Park Falls, WI, 54552",1107.0,99.0,1754807.0,45.933453,-90.450455,True,Non_Exact,"274 3RD AVE S, PARK FALLS, WI, 54552",R,55.0,194367351.0,970200.0,Census
"10 Buffalo St, Gowanda, NY, 14070",2046.0,29.0,5154711.0,42.464859999999994,-78.934135,True,Exact,"10 BUFFALO ST, GOWANDA, NY, 14070",L,36.0,48282139.0,17501.0,Census
"2120 W Broadway St, Missoula, MT, 59808",,,682517.0,46.8850807,-114.02455549999999,True,ROOFTOP,,,,,,Google
"1440 Hwy 395 S, Gardnerville, NV, 89410",,,5265330.0,38.9411359,-119.7495712,True,ROOFTOP,,,,,,Google
"50 Desert Lakes Dr, Fernley, NV, 89408",3011.0,19.0,5265573.0,39.58341,-119.15101999999999,True,Exact,"50 DESERT LAKES DR, FERNLEY, NV, 89408",R,32.0,140359173.0,960101.0,Census
"445 Main St, Gerlach, NV, 89412",,,5265570.0,40.65223590000001,-119.3540261,True,ROOFTOP,,,,,,Google
"17735 Reservation Rd NE, Okeechobee, FL, 34974",,,5175630.0,27.0876564,-81.07137790000002,True,RANGE_INTERPOLATED,,,,,,Google
"510 Main St, Presque Isle, ME, 47692",,,5577627.0,46.6821766,-68.01489099999999,True,ROOFTOP,,,,,,Google
"309 E Railroad Ave Ste B, Plains, MT, 59859",3047.0,89.0,5573026.0,47.456367,-114.87906000000001,True,Non_Exact,"309 E RAILROAD AVE, PLAINS, MT, 59859",R,30.0,204474197.0,100.0,Census
"50 Us Highway 95 S, McDermitt, NV, 89421",,,1602624.0,41.9975917,-117.7197478,True,ROOFTOP,,,,,,Google
"62-100 Kaunaoa Dr, Kamuela, HI, 96743",1009.0,1.0,3806427.0,20.001198000000002,-155.82144,True,Non_Exact,"62-100 KAUNA'OA DR, KAMUELA, HI, 96743",L,15.0,614338482.0,21704.0,Census
"10882 N Swede Way, Yuma, AZ, 85364",,,7092451.0,32.966564,-114.461542,True,ROOFTOP,,,,,,Google
"8902 Kalanianaole Hwy, Honolulu, HI, 96825",2009.0,3.0,5241210.0,21.291592,-157.66325,True,Non_Exact,"8902 KALANIANAOLE HWY, HONOLULU, HI, 96821",L,15.0,203262363.0,110.0,Census
"1200 S Forest Ave, Tempe, AZ, 85281",4014.0,13.0,1602869.0,33.416109999999996,-111.9366,True,Non_Exact,"1200 S FOREST AVE, TEMPE, AZ, 85281",R,4.0,128944418.0,319000.0,Census
"41-1801 Kalanianaole Hwy, Waimanalo, HI, 96795",,,5241211.0,21.356707999999998,-157.7269134,True,ROOFTOP,,,,,,Google
"5945 S Buckrail Rd, Harrison, ID, 83833",2023.0,55.0,2226261.0,47.617344,-116.76581999999999,True,Exact,"5945 S BUCKRAIL RD, HARRISON, ID, 83833",R,16.0,618104855.0,1900.0,Census
"92 1200 Aliinui Dr, Kapolei, HI, 96707",,,5241217.0,21.338835,-158.1233014,True,ROOFTOP,,,,,,Google
"Kona Harbor, Kailua Kona, HI, 96740",,,7546267.0,19.669770800000002,-156.02118069999997,True,ROOFTOP,,,,,,Google
"1250 Ala Aolani St, Honolulu, HI, 96819",2009.0,3.0,5241218.0,21.331276000000003,-157.86392,True,Non_Exact,"1250 ALANI ST, HONOLULU, HI, 96817",R,15.0,203235408.0,4800.0,Census
"98-535 Kaonohi St, Aiea, HI, 96701",2001.0,3.0,5241208.0,21.39057,-157.94016000000002,True,Exact,"98-535 KAONOHI ST, AIEA, HI, 96701",R,15.0,607815467.0,7811.0,Census
"420 Main St, Colusa, CA, 95932",1076.0,11.0,5518618.0,39.214756,-122.00661000000001,True,Exact,"420 MAIN ST, COLUSA, CA, 95932",R,6.0,67118809.0,500.0,Census
"Pier B, Kailua Kona, HI, 96740",,,2574765.0,19.6460492,-155.9947307,True,ROOFTOP,,,,,,Google
"38538 Sd Highway 46, Lake Andes, SD, 57356",,,1832538.0,43.083096000000005,-98.475512,True,ROOFTOP,,,,,,Google
"1875 Fair Way, Carson City, NV, 89701",2000.0,510.0,5265589.0,39.177803000000004,-119.71508,True,Exact,"1875 FAIR WAY, CARSON CITY, NV, 89701",L,32.0,199523054.0,1002.0,Census
"1750 S Kings Hwy, Fort Pierce, FL, 34945",1137.0,111.0,5175623.0,27.434315,-80.399055,True,Non_Exact,"1750 S KINGS HWY, FORT PIERCE, FL, 34945",R,12.0,611642525.0,380800.0,Census
"191 Central Ave, Salamanca, NY, 14779",1087.0,9.0,5080278.0,42.16386,-78.69549599999999,True,Exact,"191 CENTRAL AVE, SALAMANCA, NY, 14779",L,36.0,122025219.0,960702.0,Census
"144 Marina Dr, Needles, CA, 92363",1470.0,71.0,5251249.0,34.84572,-114.60076000000001,True,Exact,"144 MARINA DR, NEEDLES, CA, 92363",L,6.0,145197263.0,25100.0,Census
"649 N Main St, Bishop, CA, 93514",2060.0,27.0,5501189.0,37.354664,-118.39526000000001,True,Non_Exact,"649 S MAIN ST, BISHOP, CA, 93514",L,6.0,631974447.0,400.0,Census
"1003 SD Hwy 47, Fort Thompson, SD, 57339",,,1832543.0,44.06930759999999,-99.438857,True,ROOFTOP,,,,,,Google
"1881 Rams Hill Rd, Borrego Springs, CA, 92004",3061.0,73.0,5241202.0,33.194057,-116.32651499999999,True,Exact,"1881 RAMS HILL RD, BORREGO SPGS, CA, 92004",L,6.0,195431711.0,21000.0,Census
"3430 Highway 12, Orofino, ID, 83544",6028.0,35.0,5578701.0,46.46655,-116.2445,True,Non_Exact,"3430 US HWY 12, OROFINO, ID, 83544",L,16.0,201684945.0,940000.0,Census
"323 E 4th St, The Dalles, OR, 97058",3032.0,65.0,7069620.0,45.59986,-121.18281599999999,True,Exact,"323 E 4TH ST, THE DALLES, OR, 97058",R,41.0,175532694.0,970200.0,Census
"91-701 Farrington Hwy, Kapolei, HI, 96707",1000.0,3.0,5241206.0,21.342249,-158.07233,True,Exact,"91-799 FARRINGTON HWY, KAPOLEI, HI, 96707",R,15.0,203322810.0,8606.0,Census
"35665 241st St, Kimball, SD, 57355",1060.0,15.0,7292919.0,43.891674,-99.05115,True,Exact,"35665 241ST ST, KIMBALL, SD, 57355",R,46.0,199150351.0,973100.0,Census
"78 7000 Alii Dr, Kailua Kona, HI, 96740",,,5241207.0,19.5820733,-155.9672034,True,ROOFTOP,,,,,,Google
"840 N Garfield Ave, Pierre, SD, 57501",3009.0,65.0,1944690.0,44.36509,-100.31661,True,Exact,"840 N GARFIELD AVE, PIERRE, SD, 57501",R,46.0,200333687.0,977800.0,Census
"8835 Vanderbilt Beach Rd, Naples, FL, 34120",1039.0,21.0,1678042.0,26.243890000000004,-81.68431,True,Exact,"8835 VANDERBILT BEACH RD, NAPLES, FL, 34120",L,12.0,636362438.0,10412.0,Census
"2542 Las Vegas Blvd N, North Las Vegas, NV, 89030",2005.0,3.0,7574794.0,36.206013,-115.11343400000001,True,Exact,"2542 LAS VEGAS BLVD N, NORTH LAS VEGAS, NV, 89030",R,32.0,201866524.0,4301.0,Census
"14324 State Highway 172, Ignacio, CO, 81137",2003.0,67.0,7229789.0,37.130596000000004,-107.63643,True,Exact,"14324 STATE HWY 172, IGNACIO, CO, 81137",R,8.0,91700299.0,940300.0,Census
"3151 E Washington Ave, Las Vegas, NV, 89101",4004.0,3.0,3736108.0,36.180977,-115.103874,True,Non_Exact,"3151 E WASHINGTON AVE, LAS VEGAS, NV, 89101",R,32.0,201868733.0,514.0,Census
"15136 S Avenue B, Somerton, AZ, 85350",3006.0,27.0,3681666.0,32.60923,-114.649826,True,Non_Exact,"15136 S AVE B, SOMERTON, AZ, 85350",L,4.0,638563995.0,11501.0,Census
"1401 N State St, Ukiah, CA, 95482",1002.0,45.0,5240350.0,39.16925,-123.21131000000001,True,Non_Exact,"1401 N STATE ST, UKIAH, CA, 95482",R,6.0,67266849.0,11500.0,Census
"71 Wena Pl Ste A, Lahaina, HI, 96761",2012.0,9.0,5263176.0,20.990948,-156.66579,True,Exact,"71 WENA PL, LAHAINA, HI, 96761",L,15.0,85056375.0,31501.0,Census
"786831 Alii Dr H 24a, Kailua Kona, HI, 96740",,,7513131.0,19.571681899999998,-155.9620079,True,ROOFTOP,,,,,,Google
"287 Carrizo Canyon Rd, Mescalero, NM, 88340",,,7598503.0,33.2950103,-105.68960870000001,True,ROOFTOP,,,,,,Google
"219 Wye Rd, Bishop, CA, 93514",,,5502270.0,37.37648529999999,-118.39318130000001,True,ROOFTOP,,,,,,Google
"2000 E Rio Salado Pkwy, Tempe, AZ, 85281",2038.0,13.0,2454170.0,33.429253,-111.903175,True,Non_Exact,"2000 E RIO SALADO PKWY, TEMPE, AZ, 85281",L,4.0,128838463.0,318400.0,Census
"1405 N Mill Ave, Tempe, AZ, 85281",1008.0,13.0,5228458.0,33.413277,-111.939865,True,Non_Exact,"1405 S MILL AVE, TEMPE, AZ, 85281",L,4.0,640590614.0,319000.0,Census
"313 Frogtown Rd, Hogansburg, NY, 13655",1028.0,33.0,7043065.0,44.968876,-74.70481,True,Exact,"313 FROGTOWN RD, HOGANSBURG, NY, 13655",L,36.0,173836019.0,940000.0,Census
"2075 Solano St, Corning, CA, 96021",4014.0,103.0,5254501.0,39.928020000000004,-122.194496,True,Exact,"2075 SOLANO ST, CORNING, CA, 96021",L,6.0,119396723.0,1100.0,Census
"9 Greene St, Mashpee, MA, 2649",,,7164725.0,41.61681249999999,-70.48914049999998,True,RANGE_INTERPOLATED,,,,,,Google
"10424 N Fort Mcdowell Rd, Fort McDowell, AZ, 85264",1055.0,13.0,1601759.0,33.57975,-111.67788999999999,True,Non_Exact,"10424 N FORT MCDOWELL RD, FORT MCDOWELL, AZ, 85264",L,4.0,642857910.0,941200.0,Census
"23 Cross St, Bethel, ME, 4217",1079.0,17.0,2195971.0,44.41163,-70.79052,True,Exact,"23 CROSS ST, BETHEL, ME, 04217",L,23.0,611307118.0,965900.0,Census
"202 Frontage Rd, New Town, ND, 58763",,,1786444.0,47.979699700000005,-102.5738236,True,ROOFTOP,,,,,,Google
"12524 150th Rd, Mayetta, KS, 66509",2135.0,85.0,3907305.0,39.318108,-95.75196,True,Exact,"12524 150TH RD, MAYETTA, KS, 66509",R,20.0,10123472.0,82800.0,Census
"53138 Highway 12, Niobrara, NE, 68760",,,7398232.0,42.7330984,-97.8821002,True,RANGE_INTERPOLATED,,,,,,Google
"25845 Us Highway 70, Mescalero, NM, 88340",1031.0,35.0,3591927.0,33.299175,-105.657524,True,Non_Exact,"25845 US HWY 70, MESCALERO, NM, 88340",L,35.0,640549698.0,940000.0,Census
"159 Crockers Neck Rd, Cotuit, MA, 2635",1048.0,1.0,5128459.0,41.613693,-70.44593,True,Exact,"159 CROCKERS NECK RD, COTUIT, MA, 02635",L,25.0,121576787.0,13200.0,Census
"2225 Dave Lyle Blvd, Rock Hill, SC, 29730",2020.0,91.0,7364222.0,34.940403,-80.97150400000001,True,Exact,"2225 DAVE LYLE BLVD, ROCK HILL, SC, 29730",R,45.0,638746814.0,60901.0,Census
"15815 S 50th St, Phoenix, AZ, 85048",,,7536689.0,33.3031102,-111.9744196,True,ROOFTOP,,,,,,Google
"5591 W Rogers Blvd, Skiatook, OK, 74070",,,7297148.0,36.369673,-96.0534843,True,ROOFTOP,,,,,,Google
"4450 Kapolei Pkwy, Kapolei, HI, 96707",,,7479041.0,21.3303488,-158.0900895,True,ROOFTOP,,,,,,Google
"92 100 Waipahe Pl, Kapolei, HI, 96707",,,7556054.0,21.326717199999997,-158.12094209999998,True,ROOFTOP,,,,,,Google
"1425 N Central Ave, Avondale, AZ, 85323",3001.0,13.0,5266450.0,33.44823,-112.34966000000001,True,Non_Exact,"1425 N CENTRAL AVE, AVONDALE, AZ, 85323",R,4.0,128167937.0,61200.0,Census
"1279 S Kihei Rd Ste 110, Kihei, HI, 96753",,,1959750.0,20.749160999999997,-156.45476259999998,True,ROOFTOP,,,,,,Google
"54251 S 34900 Rd, Pawnee, OK, 74058",,,3727825.0,36.2275436,-96.7852793,True,ROOFTOP,,,,,,Google
"35 Parkhurst Siding Rd, Presque Isle, ME, 4769",4018.0,3.0,5581917.0,46.713127,-67.95186600000001,True,Exact,"35 PARKHURST SIDING RD, PRESQUE ISLE, ME, 04769",R,23.0,123797891.0,951800.0,Census
"361 Symphony Park Ave, Las Vegas, NV, 89106",,,7001676.0,36.1696506,-115.1519894,True,ROOFTOP,,,,,,Google
"2501 E Lake Mead Blvd, North Las Vegas, NV, 89030",1005.0,3.0,3668009.0,36.195842999999996,-115.11627,True,Non_Exact,"2501 E LAKE MEAD BLVD, NORTH LAS VEGAS, NV, 89030",R,32.0,201868220.0,4100.0,Census
"260 Country Club Dr, Trout, LA, 71371",,,1971635.0,31.690415299999998,-92.18497559999999,True,ROOFTOP,,,,,,Google
"210 Locust St, Carter Lake, IA, 51510",3001.0,155.0,5586370.0,41.28504,-95.9275,True,Non_Exact,"210 E LOCUST ST, CARTER LAKE, IA, 51510",L,19.0,43898593.0,21200.0,Census
"207 Kupuohi St, Lahaina, HI, 96761",,,3175426.0,20.8845167,-156.6753731,True,ROOFTOP,,,,,,Google
"7602 S Avondale Blvd, Avondale, AZ, 85323",1000.0,13.0,1601506.0,33.37838,-112.30998999999998,True,Exact,"7602 AVONDALE BLVD, AVONDALE, AZ, 85323",L,4.0,128351502.0,723304.0,Census
"400 Entrada Dr, Hollywood, FL, 33021",2003.0,11.0,5176518.0,26.010752,-80.17345999999999,True,Exact,"400 ENTRADA DR, HOLLYWOOD, FL, 33021",R,12.0,637758387.0,91702.0,Census
"848 S Beretania St Ste 301, Honolulu, HI, 96813",2017.0,3.0,2457622.0,21.304106,-157.85013999999998,True,Non_Exact,"848 S BERETANIA ST, HONOLULU, HI, 96813",L,15.0,203261373.0,4100.0,Census
"4643 Buck Springs Rd, Pinetop Lakeside, AZ, 85935",2011.0,17.0,2525143.0,34.1162,-109.90553,True,Non_Exact,"4643 BUCK SPRINGS RD, PINETOP, AZ, 85935",L,4.0,645926963.0,964900.0,Census
"7932 Highway 24, Fort Yates, ND, 58538",1136.0,85.0,1786456.0,46.262879999999996,-100.64822,True,Non_Exact,"7932 STATE HWY 24, FORT YATES, ND, 58538",L,38.0,197230255.0,940800.0,Census
