IMPAQ_ID,Filing Number,Entity Name,Entity Mailing Address,Entity Store Address,Entity Address,Agent Name,Agent Address,Operation Status
2843,C2216363,"BEAR CREEK ANESTHESIA MEDICAL GROUP, INC., A PROFESSIONAL CORPORATION",301 E 13TH ST  MERCED CA 95340,301 E 13TH ST  MERCED CA 95340,301 E 13TH ST  MERCED CA 95340,RONALD BRONS,301 E 13TH ST MERCED CA 95340,DISSOLVED
2843,C3331175,BEAR CREEK AQUATICS INC.,2715 W KETTLEMAN LN STE 203-197  LODI CA 95242,2715 W KETTLEMAN LN STE 203-197  LODI CA 95242,2715 W KETTLEMAN LN STE 203-197  LODI CA 95242,,,SOS/FTB SUSPENDED
2843,C0413407,BEAR CREEK ASSOCIATION,PO BOX 3750  OLYMPIC VALLEY CA 96146,150 ALPINE MEADOWS RD  ALPINE MEADOWS CA 96146,150 ALPINE MEADOWS RD  ALPINE MEADOWS CA 96146,EMILY FRALICK,150 ALPINE MEADOWS RD ALPINE MEADOWS CA 96146,ACTIVE
2843,C2743295,"BEAR CREEK BUILDERS, INC.",P.O.BOX 973  TAHOE CITY CA 96145,9373 HEARTWOOD DRIVE  TRUCKEE CA 96161,9373 HEARTWOOD DRIVE  TRUCKEE CA 96161,MARTIN METZ,9373 HEARTWOOD DRIVE TRUCKEE CA 96161,ACTIVE
2843,C2553824,"BEAR CREEK CANYON ROAD ASSOCIATION, INC.",PO BOX 1336  BOULDER CREEK CA 95006,1495 DON'S RD.  BOULDER CREEK CA 95006,1495 DON'S RD.  BOULDER CREEK CA 95006,EMMANUELA RAQUELLE,1495 DON'S RD. BOULDER CREEK CA 95006,ACTIVE
2843,C2631879,"BEAR CREEK CAPITAL MANAGEMENT, INC.",1555 DEER PARK DRIVE  TAHOE CITY CA 96146,1555 DEER PARK DRIVE  TAHOE CITY CA 96146,1555 DEER PARK DRIVE  TAHOE CITY CA 96146,BRANDON D SMITH,"140 GEARY STREET, 7TH FLOOR SAN FRANCISCO CA 94108",FTB SUSPENDED
2843,C1652021,BEAR CREEK COMMUNITY CHURCH,11171 N LOWER SACRAMENTO ROAD  LODI CA 95242,11171 N LOWER SACRAMENTO ROAD  LODI CA 95242,11171 N LOWER SACRAMENTO ROAD  LODI CA 95242,WILLIAM L CUMMINS,401 APPLEWOOD LODI CA 95242,ACTIVE
2843,199626100002,10 BEAR CREEK LP,,29371 MODJESKA CANYON ROAD  SILVERADO CA 92676,29371 MODJESKA CANYON ROAD  SILVERADO CA 92676,STEVE ENOCHS,29371 MODJESKA CANYON ROAD SILVERADO CA 92676,CANCELED
2843,201320610143,"2063 BEAR CREEK, LLC",824 COVINGTON RD  BELMONT CA 94002,824 COVINGTON RD  BELMONT CA 94002,824 COVINGTON RD  BELMONT CA 94002,DAVID COHEN,455 N WHISMAN RD STE 100 MOUNTAIN VIEW CA 94043,FTB SUSPENDED
2843,200402210072,"22400 BEAR CREEK DR., LLC",,39696 NICE AVE  MURRIETA CA 92562,39696 NICE AVE  MURRIETA CA 92562,,,CANCELED
2843,200826310091,ALPINE BEAR CREEK EQUIPMENT LLC,,7320 RIVER RD (PO BOX 1518)  TAHOE CITY CA 96145,7320 RIVER RD (PO BOX 1518)  TAHOE CITY CA 96145,MICHAEL E GRAHAM,10343 HIGH ST STE ONE TRUCKEE CA 96161,ACTIVE
2843,200825600012,ALPINE BEAR CREEK L.P.,,7320 RIVER RD HWY 89 / PO BX 1518  TAHOE CITY CA 96145,7320 RIVER RD HWY 89 / PO BX 1518  TAHOE CITY CA 96145,BRUCE W OLSON,7320 RIVER RD HWY 89 / PO BX 1518 TAHOE CITY CA 96145,ACTIVE
2843,198621900033,"BEAR CREEK ASSOCIATES I, A CALIFORNIA LIMITED PARTNERSHIP",,"2333 SAN RAMON VALLEY BLVD., #450  SAN RAMON CA 94583","2333 SAN RAMON VALLEY BLVD., #450  SAN RAMON CA 94583",DELBERT C. BENNETT,"2333 SAN RAMON VALLEY BLVD, #450 SAN RAMON CA 94583",CANCELED
2843,198632100042,"BEAR CREEK ASSOCIATES II, A CALIFORNIA LIMITED PARTNERSHIP",,"2333 SAN RAMON VALLEY BLVD., #450  SAN RAMON CA 94583","2333 SAN RAMON VALLEY BLVD., #450  SAN RAMON CA 94583",DELBERT C. BENNETT,"2333 SAN RAMON VALLEY BLVD., #450 SAN RAMON CA 94583",CANCELED
2843,199305700008,"BEAR CREEK ASSOCIATES III, A CALIFORNIA LIMITED PARTNERSHIP",,"2333 SAN RAMON VALLEY BLVD., STE 450  SAN RAMON CA 94583","2333 SAN RAMON VALLEY BLVD., STE 450  SAN RAMON CA 94583",THOMAS C. DASHIELL,"50 CALIFORNIA STREET, 34TH FLR SAN FRANCISCO CA 94111",ACTIVE
2843,199335800015,BEAR CREEK ASSOCIATES IV LP,,"2333 SAN RAMON VALLEY BLVD., STE. 450  SAN RAMON CA 94583","2333 SAN RAMON VALLEY BLVD., STE. 450  SAN RAMON CA 94583",DELBERT C. BENNETT,"2333 SAN RAMON VALLEY BLVD., STE. 450 SAN RAMON CA 94583",CANCELED
2843,200218010042,"BEAR CREEK BOTANICALS, LLC",,22307 BINGHAM CT  VALENCIA CA 91354,22307 BINGHAM CT  VALENCIA CA 91354,DIANA M. SELF,22307 BINGHAM CT VALENCIA CA 91354,CANCELED
2855,C3314168,GREEN MART INC. WHICH WILL DO BUSINESS IN CALIFORNIA AS EUROPEAN      DELICATESSEN,4319B ELKHORN BLVD.  SACRAMENTO CA 95842,4319B ELKHORN BLVD.  SACRAMENTO CA 95842,4319B ELKHORN BLVD.  SACRAMENTO CA 95842,LYUBOV S HERASYMOVA,4319B ELKHORN BLVD. SACRAMENTO CA 95842,ACTIVE
2855,C3563513,"GREEN MART ORGANIC MEDICINE, INC.",910 WEST PACIFIC COAST HWY  WILMINGTON CA 90744,910 WEST PACIFIC COAST HWY  WILMINGTON CA 90744,910 WEST PACIFIC COAST HWY  WILMINGTON CA 90744,SARGIS OGUMUSHYAN,910 WEST PACIFIC COAST HWY WILMINGTON CA 90744,DISSOLVED
2855,C3146216,"GREEN RIVER MART, INC.",4300 GREEN RIVER RD #108  CORONA CA 92880,4300 GREEN RIVER RD #108  CORONA CA 92880,4300 GREEN RIVER RD #108  CORONA CA 92880,CHUL HYO PARK,15627 PALOMONO DR CHINO HILLS CA 91709,FTB SUSPENDED
2857,C3587135,1 ELEVEN AUTO SALES,83957 INDIO BLVD  INDIO CA 92201,83957 INDIO BLVD  INDIO CA 92201,83957 INDIO BLVD  INDIO CA 92201,LOUIS MANUEL BECERRA,83957 INDIO BLVD INDIO CA 92201,ACTIVE
2857,C2901337,"1 ELEVEN TRUCK STOP, INC.",1963 SOUTH HWY 111  EL CENTRO CA 92243,1963 SOUTH HWY 111  EL CENTRO CA 92243,1963 SOUTH HWY 111  EL CENTRO CA 92243,NASH MAROKI,1963 SOUTH HWY 111 EL CENTRO CA 92243,DISSOLVED
2857,C4244428,"1-ELEVEN CREATIVE RESOLUTION, INC.",3225 MCLEOD DR STE 100  LAS VEGAS NV 89121,1008 W AVE M14 STE A - D180  PALMDALE CA 93551,1008 W AVE M14 STE A - D180  PALMDALE CA 93551,,,ACTIVE
2857,C2696273,10 ELEVEN ENTERTAINMENT,4500 BEEMAN AVE  STUDIO CITY CA 91604,4500 BEEMAN AVE  STUDIO CITY CA 91604,4500 BEEMAN AVE  STUDIO CITY CA 91604,,,DISSOLVED
2857,C4199798,"11-ELEVEN GROUP, INC",16309 SAN JACINTO  FOUNTAIN VALLEY CA 92708,16309 SAN JACINTO  FOUNTAIN VALLEY CA 92708,16309 SAN JACINTO  FOUNTAIN VALLEY CA 92708,ERIC HERRERA,16309 SAN JACINTO FOUNTAIN VALLEY CA 92708,ACTIVE
2857,C3499061,16 ELEVEN BEVERLY GLEN ASSOCIATION,1611 S BEVERLY GLEN BLVD  LOS ANGELES CA 90024,1611 S BEVERLY GLEN BLVD  LOS ANGELES CA 90024,1611 S BEVERLY GLEN BLVD  LOS ANGELES CA 90024,JAY EZRA NAYSSAN,10350 SANTA MONICA BLVD #190 LOS ANGELES CA 90025,FTB SUSPENDED
2857,C3923516,5-ELEVEN HOOPS,7906 E TARMA ST  LONG BEACH CA 90808,7906 E TARMA ST  LONG BEACH CA 90808,7906 E TARMA ST  LONG BEACH CA 90808,,,ACTIVE
2857,C2389795,"7-ELEVEN 13898, INC.",8363 RESEDA BLVD STE 205  NORTHRIDGE CA 91324-5905,,8363 RESEDA BLVD STE 205  NORTHRIDGE CA 91324-5905,R K SHARMA,"SHARMA WASSSON ETAL, 8363 RESEDA BLVD STE 205 NORTHRIDGE CA 91324-5905",FTB SUSPENDED
2857,C2524324,"7-ELEVEN 17124, INC.",10524 VARIEL AVENUE  CHATSWORTH CA 91311-2356,,10524 VARIEL AVENUE  CHATSWORTH CA 91311-2356,DHARAM BHATIA,8471 CHAPMAN AVENUE GARDEN GROVE CA 92641,DISSOLVED
2857,C2389793,"7-ELEVEN 25122, INC.",8363 RESEDA BLVD STE 205  NORTHRIDGE CA 91324-5905,,8363 RESEDA BLVD STE 205  NORTHRIDGE CA 91324-5905,R K SHARMA,"SHARMA WASSON ETAL, 8363 RESEDA BLVD STE 205 NORTHRIDGE CA 91324-5905",FTB SUSPENDED
2857,201815110671,11 ELEVEN DESIGN & DEVELOPMENT LLC,6328 CALIFORNIA AVE  LONG BEACH CA 90805,6328 CALIFORNIA AVE  LONG BEACH CA 90805,6328 CALIFORNIA AVE  LONG BEACH CA 90805,ADRIAN RAMON MIRANDA,6328 CALIFORNIA AVE LONG BEACH CA 90805,ACTIVE
2857,201326210092,11 ONE ELEVEN LLC,1347 N. STANLEY AVE APT 2  LOS ANGELES CA 90046,1347 N. STANLEY AVE APT 2  LOS ANGELES CA 90046,1347 N. STANLEY AVE APT 2  LOS ANGELES CA 90046,ARA ZAVEN BERBERIAN,1347 N. STANLEY AVE APT 2 LOS ANGELES CA 90046,ACTIVE
2857,201113010011,"19 ELEVEN REAL PROPERTY ASSETS, LLC",1891 N DARTMOUTH AVE  CLOVIS CA 93619,1891 N DARTMOUTH AVE  CLOVIS CA 93619,1891 N DARTMOUTH AVE  CLOVIS CA 93619,JOSHUA HERWALDT,1891 N DARTMOUTH AVE CLOVIS CA 93619,ACTIVE
2857,201731110126,3 ELEVEN INVESTMENT LLC,9150 LAS TUNAS DR.  TEMPLE CITY CA 91780,9150 LAS TUNAS DR.  TEMPLE CITY CA 91780,9150 LAS TUNAS DR.  TEMPLE CITY CA 91780,TONG H WONG,9150 LAS TUNAS DR. TEMPLE CITY CA 91780,ACTIVE
2857,201813610322,4 ELEVEN SCREEN PRINTING LLC,364 DOWNEY DR  BIG BEAR CITY CA 92314,364 DOWNEY DR  BIG BEAR CITY CA 92314,364 DOWNEY DR  BIG BEAR CITY CA 92314,MATTHEW JOHNSON,364 DOWNEY DR BIG BEAR CITY CA 92314,CANCELED
2857,201320710164,"426 ELEVEN, LLC",3177 STANWOOD LANE  LAFAYETTE CA 94549,3177 STANWOOD LANE  LAFAYETTE CA 94549,3177 STANWOOD LANE  LAFAYETTE CA 94549,MATTHEW FIALHO,3177 STANWOOD LANE LAFAYETTE CA 94549,ACTIVE
2857,200526510022,"43 ELEVEN, LLC",,4935 MC CONNELL AVE #9  LOS ANGELES CA 90066,4935 MC CONNELL AVE #9  LOS ANGELES CA 90066,BRIAN COHEE,4935 MC CONNELL AVE #9 LOS ANGELES CA 90066,CANCELED
2857,201123410077,53 ELEVEN SPORTS DISTRIBUTION LLC,,1035 PACIFIC AVE  SAN FRANCISCO CA 94133,1035 PACIFIC AVE  SAN FRANCISCO CA 94133,ALEX LUGOSCH,1035 PACIFIC AVE SAN FRANCISCO CA 94133,FTB SUSPENDED
2857,200829610055,"7-ELEVEN BEACH, LLC, A CALIFORNIA LIMITED LIABILITY COMPANY",1827 VALLEJO ST  SAN FRANCISCO CA 94123,1827 VALLEJO ST  SAN FRANCISCO CA 94123,1827 VALLEJO ST  SAN FRANCISCO CA 94123,,,ACTIVE
2857,199018300037,"7-ELEVEN PROPERTIES, A CALIFORNIA LIMITED PARTNERSHIP",,82 SEA ISLAND DR.  NEWPORT BEACH CA 92660,82 SEA ISLAND DR.  NEWPORT BEACH CA 92660,BRUCE A. GUYETTE,82 SEA ISLAND DR. NEWPORT BEACH CA 92660,ACTIVE
2870,C4067380,"11TH STREET CHEVRON, INC.",1294 DALTON STREET  TULARE CA 93274,1294 DALTON STREET  TULARE CA 93274,1294 DALTON STREET  TULARE CA 93274,MUSSA M KAID,1294 DALTON STREET TULARE CA 93274,ACTIVE
2870,C1152140,ADAM'S CHEVRON SERVICE,2505 PRIMROSE LANE  UPLAND CA 91786,2505 PRIMROSE LANE  UPLAND CA 91786,2505 PRIMROSE LANE  UPLAND CA 91786,ALBERT ADAM,2505 PRIMROSE LANE UPLAND CA 91786,DISSOLVED
2870,C3311410,"ADOBE ROAD CHEVRON, INC.",8747 SHASTA LILY WAY  ELK GROVE CA 95758,8747 SHASTA LILY WAY  ELK GROVE CA 95758,8747 SHASTA LILY WAY  ELK GROVE CA 95758,** RESIGNED ON 01/29/2018,* ,FTB SUSPENDED
2870,C0964842,"AIRPORT CHEVRON AND TOWING, INC.",561 BUENA VISTA AVE  OXNARD CA 93030-5103,561 BUENA VISTA AVE  OXNARD CA 93030-5103,561 BUENA VISTA AVE  OXNARD CA 93030-5103,GARY LEE NORRIS,561 BUENA VISTA AVE OXNARD CA 93030-5103,ACTIVE
2870,C1022774,"AL JENSEN CHEVRON, INC.",1056 LORRAINE DR  REDDING CA 96002,1056 LORRAINE DR  REDDING CA 96002,1056 LORRAINE DR  REDDING CA 96002,A E JENSEN,1056 LORRAINE DR REDDING CA 96002,DISSOLVED
2870,C0580001,"ALDERSON'S CHEVRON STATION, INC.",,,,,,FTB SUSPENDED
2870,C1094286,"ALLIED GARDENS CHEVRON, INC.",8692 LA MESA BLVD  LA MESA CA 92041,,8692 LA MESA BLVD  LA MESA CA 92041,CHESLEY J GENTRY,88 VALLECITO WY CHULA VISTA CA 92010,DISSOLVED
2870,C2527546,"ALONDRA CHEVRON, INC.",840 N BROADWAY STE 202  LA CA 90012,6602 ALONDRA BL  PARAMOUNT CA 90723,6602 ALONDRA BL  PARAMOUNT CA 90723,SANG M LIM,6602 ALONDRA BL PARAMOUNT CA 90723,DISSOLVED
2870,C4230553,"ALTADENA CHEVRON SERVICE CENTER, INC.",907 E ALTADENA DR  ALTADENA CA 91001,907 E ALTADENA DR  ALTADENA CA 91001,907 E ALTADENA DR  ALTADENA CA 91001,FAWZI FAKHOURY,5819 TEMPLE CITY BLVD TEMPLE CITY CA 91780,ACTIVE
2870,C3433863,ALTURAS CHEVRON INC.,1080 N MAIN ST  ALTURAS CA 96101,1080 N MAIN ST  ALTURAS CA 96101,1080 N MAIN ST  ALTURAS CA 96101,MANPREET SINGH KAHLON,153 COLLEGE HILL WAY YUBA CITY CA 95993,ACTIVE
2870,198432100004,"70TH STREET CHEVRON, A CALIFORNIA LIMITED PARTNERSHIP",,6992 EL CAJON BLVD.  SAN DIEGO CA 92115,6992 EL CAJON BLVD.  SAN DIEGO CA 92115,HILBERT MURILLO,6992 EL CAJON BLVD. SAN DIEGO CA 92115,ACTIVE
2870,200214010053,"ADLY'S CHEVRON, LLC",,9030 NATIONAL BLVD  LOS ANGELES CA 90034,9030 NATIONAL BLVD  LOS ANGELES CA 90034,ADLY ABDELMALAK,9030 NATIONAL BLVD LOS ANGELES CA 90034,CANCELED
2870,198422900099,"ADOBE FALLS CHEVRON SERVICE, A CALIFORNIA LIMITED PARTNERSHIP",,4525 WARING RD.  SAN DIEGO CA 92120,4525 WARING RD.  SAN DIEGO CA 92120,DENNIS LAMBERT SWANSON,2215 LINCOLN AVE. SAN DIEGO CA 92104,ACTIVE
2870,198415600154,BOB RISNER CHEVRON,,2501 EAST LINCOLN  ANAHEIM CA 92800,2501 EAST LINCOLN  ANAHEIM CA 92800,KEITH VAN HOESEN,5992 WESTMINSTER AVENUE WESTMINSTER CA 92683,CANCELED
2870,200807400009,CHESTER CHEVRON L.P.,,225 MAIN STREET  CHESTER CA 96020,225 MAIN STREET  CHESTER CA 96020,MAIN SINGH,16 E SIERRA STREET PORTOLA CA 96122,ACTIVE
2870,199733510017,CHEVRON CHEMICAL COMPANY LLC,,575 MARKET STREET  SAN FRANCISCO CA 94105,575 MARKET STREET  SAN FRANCISCO CA 94105,H P WALKER,575 MARKET STREET SAN FRANCISCO  94105,CANCELED
2870,198418200727,CHEVRON CONSTRUCTION CO,,"2120 WILSHIRE BLVD,. STE. 200  SANTA MONICA CA 90403","2120 WILSHIRE BLVD,. STE. 200  SANTA MONICA CA 90403",MARIO MORY,"2120 WILSHIRE BLVD., STE. 200 SANTA MONICA CA 90403",CANCELED
2870,199931410061,CHEVRON EBUSINESS DEVELOPMENT COMPANY LLC,,6001 BOLILNGER CANYON ROAD  SAN RAMON CA 94583,6001 BOLILNGER CANYON ROAD  SAN RAMON CA 94583,THE PRENTICE-HALL CORPORATION SYSTEM INC,* ,CANCELED
2870,200015200015,CHEVRON ENERGY SOLUTIONS L.P.,,575 MARKET ST  SAN FRANCISCO CA 94105,575 MARKET ST  SAN FRANCISCO CA 94105,,,CANCELED
2870,199914010075,CHEVRON EUROPEAN HOLDINGS LLC,6001 BOLLINGER CANYON RD V2322A  SAN RAMON CA 94583,6001 BOLLINGER CANYON RD  SAN RAMON CA 94583,6001 BOLLINGER CANYON RD  SAN RAMON CA 94583,,,CANCELED
2872,C3520458,"ONE STOP SHOPPE, INC.",558 LAKEVIEW DRIVE  BRENTWOOD CA 94513,558 LAKEVIEW DRIVE  BRENTWOOD CA 94513,558 LAKEVIEW DRIVE  BRENTWOOD CA 94513,JONATHAN CHASE PINNEY,558 LAKEVIEW DRIVE BRENTWOOD CA 94513,FTB SUSPENDED
2872,C1169126,"ONE STOP TRAVEL SHOPPE, INC.","505 S FLOWER ST, LEVEL C  LOS ANGELES CA 90071","505 S. FLOWER STREET, LEVEL C  LOS ANGELES CA 90071","505 S. FLOWER STREET, LEVEL C  LOS ANGELES CA 90071",RUSSELL K DECKER,"505 S FLOWER ST, LEVEL C LOS ANGELES CA 90071",SOS/FTB SUSPENDED
2872,C1056367,ONE STOP WINDOW SHOPPE,P O BOX 21939  LOS ANGELES CA 90021,,P O BOX 21939  LOS ANGELES CA 90021,HARRY NAIMAN,809 EAST 18TH ST LOS ANGELES CA 90021,FTB SUSPENDED
2872,C3736234,"THE LAST STOP SHOPPE, INC.",31288 RED BRIDGE RD.  MURRIETA CA 92563,31288 RED BRIDGE RD.  MURRIETA CA 92563,31288 RED BRIDGE RD.  MURRIETA CA 92563,BRUCE H BRIEST,31288 RED BRIDGE RD. MURRIETA CA 92563,DISSOLVED
2872,198431200051,"ONE STOP TRAVEL SHOPPE, LTD., ANCHORAGE",,"505 SOUTH FLOWER STREET, PLAZA C  LOS ANGELES CA 90071","505 SOUTH FLOWER STREET, PLAZA C  LOS ANGELES CA 90071","THOMAS C. CORCOVELOS, ESQ.","626 WILSHIRE BLVD., STE. 700 LOS ANGELES CA 90017",ACTIVE
3044,C2158949,"DOLLAR TREE DISTRIBUTION, INC.",500 VOLVO PKWY  CHESAPEAKE VA 23320,500 VOLVO PKWY  CHESAPEAKE VA 23320,500 VOLVO PKWY  CHESAPEAKE VA 23320,,,ACTIVE
3044,C2122117,"DOLLAR TREE STORES, INC.",500 VOLVO PARKWAY  CHESAPEAKE VA 23320,500 VOLVO PARKWAY  CHESAPEAKE VA 23320,500 VOLVO PARKWAY  CHESAPEAKE VA 23320,,,ACTIVE
3044,C1581168,"DOLLAR TREE WEST, INC.",3222 WINONA WAY  NORTH HIGHLANDS CA 95660,3222 WINONA WAY  NORTH HIGHLANDS CA 95660,3222 WINONA WAY  NORTH HIGHLANDS CA 95660,DAVID J REED,3222 WINONA WAY NORTH HIGHLANDS CA 95660,MERGED OUT
3044,C2114076,"DOLLAR TREE WEST, INC.",P O BOX 2500  NORFOLK VA 23501,500 VOLVO PKWY  CHEASPEAKE VA 23320,500 VOLVO PKWY  CHEASPEAKE VA 23320,,,MERGED OUT
3044,C2453471,J. DOLLAR TREE VARIETY INC,1051 W MARTIN LUTHER KING JR  LOS ANGELES CA 90062,1051 W MARTIN LUTHER KING JR  LOS ANGELES CA 90062,1051 W MARTIN LUTHER KING JR  LOS ANGELES CA 90062,J EMEYA,1051 W MARTIN LUTHER KING JR LOS ANGELES CA 90062,FTB SUSPENDED
3044,201429510082,BANSI PALMS DOLLAR TREE LLC,27045 BIG HORN MTN WAY  YORBA LINDA CA 92887,27045 BIG HORN MTN WAY  YORBA LINDA CA 92887,27045 BIG HORN MTN WAY  YORBA LINDA CA 92887,VINOD KARDANI,27045 BIG HORN MTN WAY YORBA LINDA CA 92887,FTB SUSPENDED
3044,201900110379,DOLLAR TREE HOUSE LLC,17325 CHATSWORTH STREET  LOS ANGELES CA 91344,17325 CHATSWORTH STREET  LOS ANGELES CA 91344,17325 CHATSWORTH STREET  LOS ANGELES CA 91344,CRISTIAN DEL TORO,17325 CHATSWORTH STREET LOS ANGELES CA 91344,ACTIVE
3044,201027010289,"DOLLAR TREE SOURCING COMPANY, LLC",500 VOLVO PARKWAY  CHESAPEAKE VA 23320,500 VOLVO PARKWAY  CHESAPEAKE VA 23320,500 VOLVO PARKWAY  CHESAPEAKE VA 23320,,,ACTIVE
3044,201705310107,IWF CITRUS TREE FAMILY DOLLAR LLC,1933 CLIFF DR STE 1  SANTA BARBARA CA 93109,1933 CLIFF DR STE 1  SANTA BARBARA CA 93109,1933 CLIFF DR STE 1  SANTA BARBARA CA 93109,THOMAS J GAMBLE,1933 CLIFF DR STE 1 SANTA BARBARA CA 93109,CANCELED
3044,201609910548,"RU DOLLAR TREE MORROW GA, LLC",3090 BRISTOL STREET STE 550  COSTA MESA CA 92626,3090 BRISTOL STREET STE 550  COSTA MESA CA 92626,3090 BRISTOL STREET STE 550  COSTA MESA CA 92626,,,ACTIVE
3044,201229210078,YUCCA VALLEY DOLLAR TREE LLC,19223 E COLIMA RD #938  ROWLAND HEIGHTS CA 91748,19223 E COLIMA RD #938  ROWLAND HEIGHTS CA 91748,19223 E COLIMA RD #938  ROWLAND HEIGHTS CA 91748,JACK P LIN,19223 E COLIMA RD #938 ROWLAND HEIGHTS CA 91748,CANCELED
3116,C3975005,LAST ROUND BAR & GRILL INC,1542 W HOLT BLVD  ONTARIO CA 91762,1542 W HOLT BLVD  ONTARIO CA 91762,1542 W HOLT BLVD  ONTARIO CA 91762,ROSA M PEREZ,8561 NUEVO AVE FONTANA CA 92335,FTB SUSPENDED
3116,201531710278,FIRST ROUND SPORTS BAR LLC,18643 COLLINS ST APT 4  TARZANA CA 91356,16451VANOWEN ST  VAN NUYS CA 91406,16451VANOWEN ST  VAN NUYS CA 91406,JESUS MORALES-BARRETO,18643 COLLINS ST APT 4 TARZANA CA 91356,FTB SUSPENDED
3166,C3803583,"CRIVELLI'S, INC.",16625 E. BENBOW STREET  COVINA CA 91722,4817 AZUSA CANYON RD  BALDWIN PARK CA 91706,4817 AZUSA CANYON RD  BALDWIN PARK CA 91706,LUCIA CRIVELLI,16625  E. BENBOW STREET COVINA CA 91722,SOS/FTB SUSPENDED
3219,C0175676,"''SANTA CLARA POST NO. 419'' THE AMERICAN LEGION, DEPARTMENT OF       CALIFORNIA",PO BOX 113  SANTA CLARA CA 95052,958 HOMESTEAD RD  SANTA CLARA CA 95050,958 HOMESTEAD RD  SANTA CLARA CA 95050,STEVE A VILLEGAS,958 HOMESTEAD RD SANTA CLARA CA 95050,ACTIVE
3219,C0233960,''STEPHEN M. BRAMMER'' POST 705 THE AMERICAN LEGION,6736 BROADWAY  LIVE OAK CA 95953,1425 VETERAN'S MEMORIAL CIRCLE  YUBA CITY CA 95993,1425 VETERAN'S MEMORIAL CIRCLE  YUBA CITY CA 95993,STEVE JORDAN,6736 BROADWAY LIVE OAK CA 95953,ACTIVE
3219,C0170385,"363RD INFANTRY POST NO. 408 AMERICAN LEGION, DEPARTMENT OF CALIFORNIA","VETERANS MEMORIAL BLDG., SUITE 128, VAN NESS/MCALLISTER  SAN FRANCISCO, CA 94102","VETERANS MEMORIAL BLDG., SUITE 128, VAN NESS/MCALLISTER  SAN FRANCISCO, CA 94102","VETERANS MEMORIAL BLDG., SUITE 128, VAN NESS/MCALLISTER  SAN FRANCISCO, CA 94102",FRANCIS J. MAHER,"140 ELLIS ST., SUITE 512 SAN FRANCISCO, CA 94102",DISSOLVED
3219,C0223874,"A. E. HOSSFELD POST NO. 614, THE AMERICAN LEGION, DEPARTMENT OF       CALIFORNIA",VETERANS MEMORIAL BLDG RM 128  SAN FRANCISCO CA 94102,,VETERANS MEMORIAL BLDG RM 128  SAN FRANCISCO CA 94102,LOUISE I ADAIR,1005 HYDE ST #43 SAN FRANCISCO CA 94109,DISSOLVED
3219,C0233811,"A.H. WALL POST NO. 435, THE AMERICAN LEGION, DEPARTMENT OF CALIFORNIA","VAN NESS & MCALLISTER ST., RM. 126  SAN FRANCISCO CA 94102",,"VAN NESS & MCALLISTER ST., RM. 126  SAN FRANCISCO CA 94102",HERPEL E NIOUS,1774 GROVE ST SAN FRANCISCO CA 94117,DISSOLVED
3219,C0202495,"ADVANCE POST NO. 266, AMERICAN LEGION, DEPARTMENT OF CALIFORNIA, INC.",,,,,,FTB SUSPENDED
3219,C0189233,AIRCRAFT POST NO. 581 THE AMERICAN LEGION,"195 TIERRA REJADA ROAD, #14  SIMI VALLEY CA 93065",,"195 TIERRA REJADA ROAD, #14  SIMI VALLEY CA 93065",ROBERT SCHADE,195 TIERRA REJADA ROAD #14 SIMI VALLEY CA 93065,ACTIVE
3219,C0101642,ALAMEDA AMERICAN LEGION RIFLE CLUB,,,,,,FTB SUSPENDED
3219,C0159304,"ALAMEDA COUNTY COUNCIL OF THE AMERICAN LEGION, DEPARTMENT OF          CALIFORNIA",,,,,,FTB SUSPENDED
3219,C0150511,"ALAMEDA POST NO. 9, THE AMERICAN LEGION, DEPARTMENT OF CALIFORNIA",2201 CENTRAL AVE  ALAMEDA CA 94501,2201 CENTRAL AVE  ALAMEDA CA 94501,2201 CENTRAL AVE  ALAMEDA CA 94501,JACQUELINE M LEVERICH,3210 ENCINAL AVE ALAMEDA CA 94501,ACTIVE
3257,C0301031,"A. V. COUNTRY CLUB ESTATES, INC.",,,,,,FTB SUSPENDED
3257,C0347519,ADOBE CREEK COUNTRY CLUB,,,,,,FTB SUSPENDED
3257,C0510441,"AHWAHNEE SPRINGS COUNTRY CLUB, INC.",,,,,,FTB SUSPENDED
3257,C0227251,ALISO LAGUNA GOLF AND COUNTRY CLUB,,,,,,FTB SUSPENDED
3257,C0359728,ALMADEN COUNTRY CLUB ESTATES,3700 EL CAMINO REAL  SAN MATEO CA 94403,,3700 EL CAMINO REAL  SAN MATEO CA 94403,,,DISSOLVED
3257,C0543650,ALMADEN GOLF & COUNTRY CLUB,6663 HAMPTON DRIVE  SAN JOSE CA 95120,6663 HAMPTON DRIVE  SAN JOSE CA 95120,6663 HAMPTON DRIVE  SAN JOSE CA 95120,STEVEN BOGGS,6663 HAMPTON DRIVE SAN JOSE CA 95120,ACTIVE
3257,C0455481,"ALTA SIERRA COUNTRY CLUB, INC.",144 TAMMY WY  GRASS VALLEY CA 95945,,144 TAMMY WY  GRASS VALLEY CA 95945,ED GREENHOOD,155 LAWRENCE WY GRASS VALLEY CA 95949,DISSOLVED
3257,C0064767,ALTADENA COUNTRY CLUB,,,,,,FTB SUSPENDED
