,IMPAQ_ID,DBA Name,DBA Name_changes,DBA Name_update,Address Line 1,Address Line 1_changes,Address Line 1_update,City,City_changes,City_update,State,State_changes,State_update,Zip,Zip_changes,Zip_update,Latitude,Latitude_changes,Latitude_update,Longitude,Longitude_changes,Longitude_update,Full Address,Full Address_changes,Full Address_update,County,County_changes,County_update,Address Line 2,matchsource,est_id,found_pic,Manual Result,biz_status,Coordinates,On Tribe Land,Miles to Nearest Tribe,Assoc Tribe,Assoc Res,Nearest Tribe,Nearest Res,ori_flg,Owner Name,Owner City,Owner State,Non-Corporate Owned,Niel_id
2424,2424,,Correct,WHIRL I GIG,15850 WHIRL I GIG RD,Correct,15850 WHIRL I GIG RD,LANSE,Correct,LANSE,MI,Correct,MI,49946,Correct,49946.0,,Correct,46.797913,,Correct,-88.42454000000002,,Correct,"15850 Whirl I Gig Rd, LAnse, MI, 49946",,Correct,BARAGA,,,,,,Active,POINT (-88.42454000000002 46.797913),Yes,,L'Anse,L'Anse Reservation,,,New Retailer,Independent,,,N,5594747.0
2425,2425,,Correct,CUE MASTER BAR,307 S SUPERIOR AVE,Correct,307 S SUPERIOR AVE,BARAGA,Correct,BARAGA,MI,Correct,MI,49908,Correct,49908.0,,Correct,46.777466,,Correct,-88.489426,,Correct,"307 S Superior Ave, Baraga, MI, 49908",,Correct,BARAGA,,,,,,Active,POINT (-88.48942599999999 46.777466),Yes,,L'Anse,L'Anse Reservation,,,New Retailer,Independent,,,N,7359944.0
2426,2426,,Correct,SHOPKO HOMETOWN,1635 HWY 40 E,Correct,1635 HWY 40 E,ROOSEVELT,Correct,ROOSEVELT,UT,Correct,UT,84066,Correct,84066.0,,Correct,40.2779764,,Correct,-110.022595,,Correct,"1635 Hwy 40 E, Roosevelt, UT, 84066",,Correct,DUCHESNE,,,,,,Active,POINT (-110.022595 40.2779764),Yes,,Uintah and Ouray,Uintah and Ouray Reservation,,,New Retailer,ShopKo Stores Inc,Green Bay,WI,N,7420429.0
2427,2427,,Correct,ICKS PLACE,107 N PIEGAN ST,Correct,107 N PIEGAN ST,BROWNING,Correct,BROWNING,MT,Correct,MT,59417,Correct,59417.0,,Correct,48.5563908,,Correct,-113.0138243,,Correct,"107 N Piegan St, Browning, MT, 59417",,Correct,GLACIER,,,,,,Active,POINT (-113.0138243 48.5563908),Yes,,Blackfeet,Blackfeet Indian Reservation,,,New Retailer,Independent,,,N,5567886.0
2428,2428,,Correct,CHIPPEWA PAWS ON CASS LAKE,27418 CHIPPEWA PAWS LN SE,Correct,27418 CHIPPEWA PAWS LN SE,PENNINGTON,Correct,PENNINGTON,MN,Correct,MN,56663,Correct,56663.0,,Correct,47.458324,,Correct,-94.48716,,Correct,"27418 Chippewa Paws Ln SE, Pennington, MN, 56663",,Correct,BELTRAMI,,,,,,Active,POINT (-94.48716 47.458324),Yes,,Leech Lake,Leech Lake Reservation,,,New Retailer,Independent,,,N,5646452.0
2429,2429,,Correct,CHEAP SHOTZ,10033 BIA ROAD 25,Correct,10033 BIA ROAD 25,DUNSEITH,Correct,DUNSEITH,ND,Correct,ND,58329,Correct,58329.0,,Correct,48.86447,,Correct,-100.02954,,Correct,"10033 Bia Road 25, Dunseith, ND, 58329",,Correct,ROLETTE,,,,,,Active,POINT (-100.02954 48.86447),Yes,,Turtle Mountain,Turtle Mountain Off-Reservation Trust Land,,,New Retailer,Independent,,,N,7568625.0
2430,2430,,Correct,ZELDAS NIGHTCLUB & BEACHCLUB,611 S PALM CANYON DR STE 16,Correct,611 S PALM CANYON DR STE 16,PALM SPRINGS,Correct,PALM SPRINGS,CA,Correct,CA,92264,Correct,92264.0,,Correct,33.80135300000001,,Correct,-116.54109,,Correct,"611 S Palm Canyon Dr Ste 16, Palm Springs, CA, 92264",,Correct,RIVERSIDE,,,,,,Active,POINT (-116.54109 33.80135300000001),Yes,,Agua Caliente,Agua Caliente Indian Reservation,,,New Retailer,Independent,,,N,1657299.0
2431,2431,,Correct,SUPREME DRAGON SEAFD,4771 E PALM CANYON DR,Correct,4771 E PALM CANYON DR,PALM SPRINGS,Correct,PALM SPRINGS,CA,Correct,CA,92264,Correct,92264.0,,Correct,33.7918406,,Correct,-116.4941714,,Correct,"4771 E Palm Canyon Dr, Palm Springs, CA, 92264",,Correct,RIVERSIDE,,,,,,Active,POINT (-116.4941714 33.7918406),Yes,,Agua Caliente,Agua Caliente Indian Reservation,,,New Retailer,Independent,,,N,5250809.0
2432,2432,,Correct,MUGGS MAIN STREET SALOON,200 N MAIN ST,Correct,200 N MAIN ST,WAHKON,Correct,WAHKON,MN,Correct,MN,56386,Correct,56386.0,,Correct,46.119312,,Correct,-93.52102,,Correct,"200 N Main St, Wahkon, MN, 56386",,Correct,MILLE LACS,,,,,,Active,POINT (-93.52101999999999 46.119312),Yes,,Mille Lacs,Mille Lacs Reservation,,,New Retailer,Independent,,,N,5647955.0
2433,2433,,Correct,RUBBLES,114 W MICHIGAN ST,Correct,114 W MICHIGAN ST,MOUNT PLEASANT,Correct,MOUNT PLEASANT,MI,Correct,MI,48858,Correct,48858.0,,Correct,43.6035462,,Correct,-84.77715570000002,,Correct,"114 W Michigan St, Mount Pleasant, MI, 48858",,Correct,ISABELLA,,,,,,Active,POINT (-84.77715570000002 43.6035462),Yes,,Isabella,Isabella Reservation,,,New Retailer,Independent,,,N,5584605.0
2434,2434,,Correct,BLUE BAR,1981 N WINN RD,Correct,1981 N WINN RD,MOUNT PLEASANT,Correct,MOUNT PLEASANT,MI,Correct,MI,48858,Correct,48858.0,,Correct,43.612495,,Correct,-84.90783,,Correct,"1981 N Winn Rd, Mount Pleasant, MI, 48858",,Correct,ISABELLA,,,,,,Active,POINT (-84.90783 43.612495),Yes,,Isabella,Isabella Reservation,,,New Retailer,Independent,,,N,1759161.0
2435,2435,,Correct,TROPHYS,11247 STATE HIGHWAY 27,Correct,11247 STATE HIGHWAY 27,ONAMIA,Correct,ONAMIA,MN,Correct,MN,56359,Correct,56359.0,,Correct,46.1072091,,Correct,-93.6425191,,Correct,"11247 State Highway 27, Onamia, MN, 56359",,Correct,MILLE LACS,,,,,,Active,POINT (-93.6425191 46.1072091),Yes,,Mille Lacs,Mille Lacs Reservation,,,New Retailer,Independent,,,N,5649098.0
2436,2436,,Correct,120 SOUTH COCKTAILS & TAPAS,120 S UNIVERSITY AVE,Correct,120 S UNIVERSITY AVE,MOUNT PLEASANT,Correct,MOUNT PLEASANT,MI,Correct,MI,48858,Correct,48858.0,,Correct,43.603594,,Correct,-84.77543,,Correct,"120 S University Ave, Mount Pleasant, MI, 48858",,Correct,ISABELLA,,,,,,Active,POINT (-84.77543 43.603594),Yes,,Isabella,Isabella Reservation,,,New Retailer,Independent,,,N,7431121.0
2437,2437,,Correct,SCORE THE GAME BAR,301 E ARENAS RD,Correct,301 E ARENAS RD,PALM SPRINGS,Correct,PALM SPRINGS,CA,Correct,CA,92262,Correct,92262.0,,Correct,33.821031,,Correct,-116.544425,,Correct,"301 E Arenas Rd, Palm Springs, CA, 92262",,Correct,RIVERSIDE,,,,,,Active,POINT (-116.544425 33.821031),Yes,,Agua Caliente,Agua Caliente Indian Reservation,,,New Retailer,Independent,,,N,5236166.0
2438,2438,,Correct,FAMILY DOLLAR,514 E PERSHING AVE,Correct,514 E PERSHING AVE,RIVERTON,Correct,RIVERTON,WY,Correct,WY,82501,Correct,82501.0,,Correct,43.030407,,Correct,-108.384315,,Correct,"514 E Pershing Ave, Riverton, WY, 82501",,Correct,FREMONT,,,,,,Active,POINT (-108.384315 43.030407),Yes,,Wind River,Wind River Reservation,,,New Retailer,Family Dollar Stores Inc,Matthews,NC,N,782362.0
2439,2439,,Correct,LEINOS RIVERSIDE PUB,51911 ST HWY 46,Correct,51911 ST HWY 46,SQUAW LAKE,Correct,SQUAW LAKE,MN,Correct,MN,56681,Correct,56681.0,,Correct,47.62778,,Correct,-94.136734,,Correct,"51911 St Hwy 46, Squaw Lake, MN, 56681",,Correct,ITASCA,,,,,,Active,POINT (-94.136734 47.62778),Yes,,Leech Lake,Leech Lake Reservation,,,New Retailer,Independent,,,N,7593210.0
2440,2440,,Correct,CHILL BAR,217 E ARENAS RD,Correct,217 E ARENAS RD,PALM SPRINGS,Correct,PALM SPRINGS,CA,Correct,CA,92262,Correct,92262.0,,Correct,33.821033,,Correct,-116.5448791,,Correct,"217 E Arenas Rd, Palm Springs, CA, 92262",,Correct,RIVERSIDE,,,,,,Active,POINT (-116.5448791 33.821033),Yes,,Agua Caliente,Agua Caliente Indian Reservation,,,New Retailer,Independent,,,N,7586494.0
2441,2441,,Correct,DOLLAR TREE,1004 N FEDERAL BLVD,Correct,1004 N FEDERAL BLVD,RIVERTON,Correct,RIVERTON,WY,Correct,WY,82501,Correct,82501.0,,Correct,43.036032,,Correct,-108.381285,,Correct,"1004 N Federal Blvd, Riverton, WY, 82501",,Correct,FREMONT,,,,,,Active,POINT (-108.381285 43.036032),Yes,,Wind River,Wind River Reservation,,,New Retailer,Dollar Tree/HQ,Chesapeake,VA,N,2478711.0
2442,2442,,Correct,SHOPKO HOMETOWN,600 US HIGHWAY 2 E,Correct,600 US HIGHWAY 2 E,WOLF POINT,Correct,WOLF POINT,MT,Correct,MT,59201,Correct,59201.0,,Correct,48.0999433,,Correct,-105.6296233,,Correct,"600 Us Highway 2 E, Wolf Point, MT, 59201",,Correct,ROOSEVELT,,,,,,Active,POINT (-105.6296233 48.0999433),Yes,,Fort Peck,Fort Peck Indian Reservation,,,New Retailer,ShopKo Stores Inc,Green Bay,WI,N,7307421.0
2443,2443,,Correct,TRYST LOUNGE,188 S INDIAN CANYON DR,Correct,188 S INDIAN CANYON DR,PALM SPRINGS,Correct,PALM SPRINGS,CA,Correct,CA,92262,Correct,92262.0,,Correct,33.8215564,,Correct,-116.54527240000002,,Correct,"188 S Indian Canyon Dr, Palm Springs, CA, 92262",,Correct,RIVERSIDE,,,,,,Active,POINT (-116.5452724 33.8215564),Yes,,Agua Caliente,Agua Caliente Indian Reservation,,,New Retailer,Independent,,,N,2208742.0
2444,2444,,Correct,WILEYS BAR,411 CENTRAL AVE,Correct,411 CENTRAL AVE,RESERVE,Correct,RESERVE,MT,Correct,MT,59258,Correct,59258.0,,Correct,48.6055555,,Correct,-104.4611492,,Correct,"411 Central Ave, Reserve, MT, 59258",,Correct,SHERIDAN,,,,,,Active,POINT (-104.4611492 48.6055555),Yes,,Fort Peck,Fort Peck Indian Reservation,,,New Retailer,Independent,,,N,5583288.0
2445,2445,,Correct,SHOPKO HOMETOWN,416 US HIGHWAY 59,Correct,416 US HIGHWAY 59,MAHNOMEN,Correct,MAHNOMEN,MN,Correct,MN,56557,Correct,56557.0,,Correct,47.318302,,Correct,-95.96551,,Correct,"416 Us Highway 59, Mahnomen, MN, 56557",,Correct,MAHNOMEN,,,,,,Active,POINT (-95.96550999999999 47.318302),Yes,,White Earth,White Earth Reservation,,,New Retailer,ShopKo Stores Inc,Green Bay,WI,N,2494570.0
2446,2446,,Correct,WAHKON INN,235 N MAIN ST,Correct,235 N MAIN ST,WAHKON,Correct,WAHKON,MN,Correct,MN,56386,Correct,56386.0,,Correct,46.119602,,Correct,-93.52104,,Correct,"235 N Main St, Wahkon, MN, 56386",,Correct,MILLE LACS,,,,,,Active,POINT (-93.52104 46.119602),Yes,,Mille Lacs,Mille Lacs Reservation,,,New Retailer,Independent,,,N,5649211.0
2447,2447,,Correct,LEAN TO BAR,523 MAIN ST,Correct,523 MAIN ST,BEJOU,Correct,BEJOU,MN,Correct,MN,56516,Correct,56516.0,,Correct,47.442272,,Correct,-95.973915,,Correct,"523 Main St, Bejou, MN, 56516",,Correct,MAHNOMEN,,,,,,Active,POINT (-95.97391500000001 47.442272),Yes,,White Earth,White Earth Reservation,,,New Retailer,Independent,,,N,5647608.0
2448,2448,,Correct,EL SALVADOR CAFE,1751 N SUNRISE WAY,Correct,1751 N SUNRISE WAY,PALM SPRINGS,Correct,PALM SPRINGS,CA,Correct,CA,92262,Correct,92262.0,,Correct,33.845314,,Correct,-116.52819,,Correct,"1751 N Sunrise Way, Palm Springs, CA, 92262",,Correct,RIVERSIDE,,,,,,Active,POINT (-116.52819 33.845314),Yes,,Agua Caliente,Agua Caliente Indian Reservation,,,New Retailer,Independent,,,N,5506783.0
2449,2449,,Correct,BRUCIES PLACE,8602 N COUNTY ROAD K,Correct,8602 N COUNTY ROAD K,HAYWARD,Correct,HAYWARD,WI,Correct,WI,54843,Correct,54843.0,,Correct,45.94557070000001,,Correct,-91.3770327,,Correct,"8602 N County Road K, Hayward, WI, 54843",,Correct,SAWYER,,,,,,Active,POINT (-91.3770327 45.94557070000001),Yes,,Lac Courte Oreilles,Lac Courte Oreilles Reservation,,,New Retailer,Independent,,,N,1931886.0
2450,2450,,Correct,MILTON LODGE BAR & GRILL,7320 PACIFIC HWY E,Correct,7320 PACIFIC HWY E,MILTON,Correct,MILTON,WA,Correct,WA,98354,Correct,98354.0,,Correct,47.2510761,,Correct,-122.335041,,Correct,"7320 Pacific Hwy E, Milton, WA, 98354",,Correct,PIERCE,,,,,,Active,POINT (-122.335041 47.2510761),Yes,,Puyallup,Puyallup Reservation,,,New Retailer,Independent,,,N,5621397.0
2451,2451,,Correct,PALISADES BAR,5700 PACIFIC HWY E,Correct,5700 PACIFIC HWY E,TACOMA,Correct,TACOMA,WA,Correct,WA,98424,Correct,98424.0,,Correct,47.243042,,Correct,-122.35336,,Correct,"5700 Pacific Hwy E, Tacoma, WA, 98424",,Correct,PIERCE,,,,,,Active,POINT (-122.35336 47.243042),Yes,,Puyallup,Puyallup Reservation,,,New Retailer,Independent,,,N,3946782.0
2452,2452,,Correct,CANTINA BAR & GRILL,202 S MAIN ST,Correct,202 S MAIN ST,VEBLEN,Correct,VEBLEN,SD,Correct,SD,57270,Correct,57270.0,,Correct,45.864548,,Correct,-97.28792,,Correct,"202 S Main St, Veblen, SD, 57270",,Correct,MARSHALL,,,,,,Active,POINT (-97.28792 45.864548),Yes,,Lake Traverse,Lake Traverse Reservation,,,New Retailer,Independent,,,N,1544311.0
2453,2453,,Correct,ENCORE THE NIGHTCLUB,108 COURT ST,Correct,108 COURT ST,MOUNT PLEASANT,Correct,MOUNT PLEASANT,MI,Correct,MI,48858,Correct,48858.0,,Correct,43.605015,,Correct,-84.7749,,Correct,"108 Court St, Mount Pleasant, MI, 48858",,Correct,ISABELLA,,,,,,Active,POINT (-84.7749 43.605015),Yes,,Isabella,Isabella Reservation,,,New Retailer,Independent,,,N,5585913.0
2454,2454,,Correct,TWIN LAKES TAVERN,2266 BRIDGE CREEK RD,Correct,2266 BRIDGE CREEK RD,INCHELIUM,Correct,INCHELIUM,WA,Correct,WA,99138,Correct,99138.0,,Correct,48.2885651,,Correct,-118.2571272,,Correct,"2266 Bridge Creek Rd, Inchelium, WA, 99138",,Correct,FERRY,,,,,,Active,POINT (-118.2571272 48.2885651),Yes,,Colville,Colville Reservation,,,New Retailer,Independent,,,N,5616245.0
2455,2455,,Correct,VISTA LOUNGE,1 MOHEGAN SUN BLVD,Correct,1 MOHEGAN SUN BLVD,UNCASVILLE,Correct,UNCASVILLE,CT,Correct,CT,63821,Correct,63821.0,,Correct,41.492634,,Correct,-72.09614599999998,,Correct,"1 Mohegan Sun Blvd, Uncasville, CT, 63821",,Correct,NEW LONDON,,,,,,Active,POINT (-72.09614599999998 41.492634),Yes,,Mohegan,Mohegan Reservation,,,New Retailer,Lyons Group/Nightclubs,Boston,MA,N,7278355.0
2456,2456,,Correct,PURCELLS LOUNGE,2040 AIRPORT DR,Correct,2040 AIRPORT DR,GREEN BAY,Correct,GREEN BAY,WI,Correct,WI,54313,Correct,54313.0,,Correct,44.49585,,Correct,-88.13023000000004,,Correct,"2040 Airport Dr, Green Bay, WI, 54313",,Correct,BROWN,,,,,,Active,POINT (-88.13023000000003 44.49585),Yes,,Oneida (WI),Oneida (WI) Reservation,,,New Retailer,Independent,,,N,3932280.0
